YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	People	Ships	Other
1904-09-09	8	56.6	-169.43	343.12		8.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	0800: Tolstoi Pt Abm cc NWxW Hauled for Village. 0840 Found no landing hauled to cc NWxW1/4W			56 36N	169 26W	NxW1/2W	225	239	19	29.76	44	44	41	bc	cu n	9			
1904-09-09	9	56.71	-169.59	303		9.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	 			56.708	-169.588	303													
1904-09-09	10	56.82	-169.76	300.94		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	 			56.816	-169.757	NWxW1/4W	225	239	19	29.74	46	46		bc	cu	7			
1904-09-09	11	56.92	-169.93	300.94		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	 			56.923	-169.926	NWxW1/4W													
1904-09-09	12	57.03	-170.1	300.94		9.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	1245: Stopped 1245: Off Black Bluff			 57 2N	 170 6W	NWxW1/4W	225	239	19	29.74	45	45	43	bc	cu	7			
1904-09-09	13	57.12	-170.25	888		9.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	1330: Courses up East side of St Paul Is			57.12	-170.25	v													
1904-09-09	14	57.2	-170.12	360		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	1420: Anchored 1420: East side of NE Point			57.2	-170.12	n	248	262	13	29.77	46	46		ocm	as	10			
1904-09-09	15	57.25	-170.07	360		3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	 			57.25	-170.07	n													
1904-09-09	16	57.25	-170.07			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	 			57.25	-170.07		225	239	13	29.78	46	45		oc	as	9			
1904-09-09	17	57.25	-170.07			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	 			57.25	-170.07														
1904-09-09	18	57.25	-170.07			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	 			57.25	-170.07		225	239	13	29.78	44	44		bc	cu	8			
1904-09-09	19	57.25	-170.07			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	 			57.25	-170.07														
1904-09-09	20	57.25	-170.07			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	 			57.25	-170.07		202	216	13	29.81	45	44	44	bc	cu n	7			
1904-09-09	21	57.25	-170.07			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	 			57.25	-170.07														
1904-09-09	22	57.25	-170.07			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	 			57.25	-170.07														
1904-09-09	23	57.25	-170.07			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	 			57.25	-170.07														
1904-09-09	24	57.25	-170.07			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0009.JPG	 			57.25	-170.07		225	239	8	29.84	44	44		bc	cu n	5			
1904-09-10	1	57.25	-170.07			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			57.25	-170.07														
1904-09-10	2	57.25	-170.07			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			57.25	-170.07		225	239	5	29.84	46	44		bc	cu	4			
1904-09-10	3	57.25	-170.07			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			57.25	-170.07														
1904-09-10	4	57.25	-170.07			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			57.25	-170.07		225	239	5	29.82	46	44	42	bc	cu n	4			
1904-09-10	5	57.25	-170.07			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			57.25	-170.07														
1904-09-10	6	57.24	-170.09	888		1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			57.235	-170.086	v	225	239	5	29.83	46	46		oc	cu	10			
1904-09-10	7	57.18	-170.15	888		3.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	0745: Anchored off Black Bluff			57.182	-170.145	v													
1904-09-10	8	57.12	-170.22	888		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	0815: Got Underway cc SE			57 7N	170 13W	v	225	239	5	29.86	44	44	43	oc	cu	10			
1904-09-10	9	57	-170.08	135		8.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			57.002	-170.075	se													
1904-09-10	10	56.85	-169.9	135		11.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	1057: cc SExE3/4E			56.852	-169.897	SE	180	194	5	29.86	46	45		bc	cu n	6			
1904-09-10	11	56.71	-169.72	135		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	1145: Stopped			56.706	-169.724	SE													
1904-09-10	12	56.62	-169.5	115.31		9.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	1240: Got underway cc nexn			56 37N	169 30W	sexe3/4e	180	194	5	29.86	48	47	49	oc	cu	10			
1904-09-10	13	56.66	-169.4	33.75		3.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	1323: cc se1/8s			56.662	-169.401	NExN												USCGC Thetis	
1904-09-10	14	56.62	-169.24	101		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			56.624	-169.243	101	0	0	0	29.80	49	45		bc	ci	8			
1904-09-10	15	56.48	-169.09	136.41		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			56.475	-169.089	SE1/8S													
1904-09-10	16	56.31	-168.92	136.41		11.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			56.314	-168.924	SE1/8S	68	82	8	29.76	46	45	45	oc	ci s	10			
1904-09-10	17	56.15	-168.76	136.41		11.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			56.154	-168.761	SE1/8S													
1904-09-10	18	55.99	-168.6	136.41		11.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	1800: cc se			55.99	-168.595	SE1/8S	68	82	13	29.70	46	45		oc	as	10			
1904-09-10	19	55.84	-168.43	135		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			55.837	-168.431	SE													
1904-09-10	20	55.68	-168.27	135		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			55 41N	168 16W	SE	22	36	13	29.68	44	44	45	oc	as	10			
1904-09-10	21	55.54	-168.13	135		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			55.535	-168.125	SE													
1904-09-10	22	55.39	-167.99	135		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			55.39	-167.987	SE	22	36	19	29.60	45	44		ocd	m	10			
1904-09-10	23	55.25	-167.85	135		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			55.247	-167.85	SE													
1904-09-10	24	55.1	-167.71	135		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0010.JPG	 			55.101	-167.711	SE	22	36	19	29.54	44	44	42	or	m	10			
1904-09-11	1	54.95	-167.57	135		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			54.95	-167.569	SE													
1904-09-11	2	54.8	-167.43	135		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			54.803	-167.431	SE	360	14	19	29.49	46	45		ocr	n	10			
1904-09-11	3	54.65	-167.29	135		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			54.65	-167.287	SE													
1904-09-11	4	54.5	-167.15	135		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			54.499	-167.146	SE	360	14	19	29.49	46	44	46	ocr	as	10			
1904-09-11	5	54.35	-167.01	135		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			54.348	-167.006	SE													
1904-09-11	6	54.2	-166.87	135		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			54.197	-166.866	SE	338	352	19	29.53	46	46		ocr	as	10			
1904-09-11	7	54.09	-166.64	112.5		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	0720: Cape Cheerful ahd cc ESE 0745 Off Cascade cc SexE			54.093	-166.637	ESE													
1904-09-11	8	53.96	-166.47	123.75		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	0815: Anchored 0815: Ulakta Hd 0840 Anchored Dutch Hbr 0800: Off Unalaska Bay			53.963	-166.47	SExE	338	352	24	29.55	46	46	45	ocr	as	10			
1904-09-11	9	53.89	-166.53	191.25		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53	sxw													
1904-09-11	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53														
1904-09-11	11	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53													"1115: Uss Thety, Buffalo, HBMS Shearwater and US?GSS McArther in port."	
1904-09-11	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	Noon: Dutch Hbr			53.89	-166.53		315	329	24	29.56	46	46	45	as	n	10			
1904-09-11	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53														
1904-09-11	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53														
1904-09-11	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53														
1904-09-11	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53		315	329	19	29.67	46	45		ocr	cu n	10			
1904-09-11	17	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53														
1904-09-11	18	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53														
1904-09-11	19	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53														
1904-09-11	20	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53		315	329	5	29.76	46	45		bc	cu n	7			
1904-09-11	21	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53														
1904-09-11	22	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53														
1904-09-11	23	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53														
1904-09-11	24	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0011.JPG	 			53.89	-166.53		315	329	5	29.84	46	45		bc	cu n	7			
1904-09-12	1	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0012.JPG	 			53.89	-166.53														
1904-09-12	2	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0012.JPG	 			53.89	-166.53														
1904-09-12	3	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0012.JPG	 			53.89	-166.53														
1904-09-12	4	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v442/mcculloch-v442_0012.JPG	 			53.89	-166.53		315	329	6	29.90	45	44		bcq	cu	8			
