YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Amount	VisM	People	Ships	Other
1931-07-25	22	57.19	-155.42	222		14.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0054.JPG	 			57.192	-155.415	222	225	248	5	29.80	48	om	N	10	4			
1931-07-25	23	57.03	-155.7	222		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0054.JPG	 			57.025	-155.696	222	225	248	5	29.80	48	o	CU	9	20			
1931-07-25	24	56.85	-155.99	222		14.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0054.JPG	 			56.854	-155.985	222	225	248	5	29.80	49	o	CU	9	20			
1931-07-26	1	56.68	-156.27	222		14.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0057.JPG	 			56.683	-156.272	222	180	203	8	29.81	52	om	S	10	4			
1931-07-26	2	56.51	-156.56	222		14.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	 			56.511	-156.558	222	180	203	8	29.80	52	om	S	10	4			
1931-07-26	3	56.34	-156.84	222		14.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	0317: cc 239 gyro			56.341	-156.84	222	180	203	8	29.80	52	om	S	10	4			
1931-07-26	4	56.21	-157.18	234		14.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	 			56.208	-157.182	234	135	158	8	29.80	50	om	S	10	4			
1931-07-26	5	56.09	-157.55	239		14.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	0510: cc 238 gyro to allow for leeway			56.092	-157.546	239	135	158	5	29.80	50	omz	S	10	4			
1931-07-26	6	55.97	-157.91	238		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	 			55.971	-157.907	238	135	158	5	29.75	50	omz	S	10	4			
1931-07-26	7	55.85	-158.26	238		14.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	 			55.852	-158.262	238	135	158	5	29.74	50	omz	S	10	2			
1931-07-26	8	55.73	-158.62	238		14.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	0800: cc 244 gyro			55 44N	158 37W	238	135	158	5	29.72	51	omz	S	10	2			
1931-07-26	9	55.65	-159.03	244		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	 			55.653	-159.03	244	158	180	5	29.71	51	omz	S	10	7			
1931-07-26	10	55.57	-159.44	244		14.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	 			55.573	-159.436	244	112	136	5	29.70	51	omz	S	10	20			
1931-07-26	11	55.5	-159.84	244		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	1125: Sighted Andronica Is. on port bow 1131 cc 270 gyro 1143 Andronica Is. Lt. 0.7 mi. on port beam cc 265 gyro  1155 Cape Devine brg. 348 T  cc 284 gyro			55.495	-159.839	244	90	113	5	29.68	52	omz	S	10	20			
1931-07-26	12	55.47	-160.26	257		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	1205: Gull Is. 1 mi. on port beam  cc 269 gyro 1223 Unga Is. Lt. 1 mi. on port beam cc 251 gyro Noon: Off Cape Devine			55.47	-160.26	257	22	46	2	29.68	52	omz	S	10	7			
1931-07-26	12	55.42	-160.69	259		14.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	 			55.42	-160.69	259	45	68	2	29.68	53	OZ	s	10	20			
1931-07-26	13	55.35	-161.07	251		14.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	1300: Set ships clocks back one hour to conform to 165th meridian time 1330: cc 260 gyro			55.347	-161.065	251	45	68	2	29.68	54	OF	S	10	4			
1931-07-26	14	55.3	-161.45	256		14.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	1440: Ukolnoi Is. 1.9 mi. on port beam cc 236 gyro			55.296	-161.448	256	135	158	5	29.67	54	OF	S	10	2			
1931-07-26	15	55.23	-161.81	252		14.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	1515: Arch Pt. bn. .9 mi. on port beam cc 321 gyro 1523 cc 188 gyro 1535 Moss Pt. bn. 0.5 mi. on stbd. beam  cc 207 gyro 1540 cc 166 gyro 1556 Illiasik Lt. 0.9 mi. on stbd. beam  cc 224 gyro			55.23	-161.81	252	135	158	5	29.67	54	OFM	S	10	2			
1931-07-26	16	55.01	-161.97	224		14.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	1602: Iliasik Is. Lt. on stbd. beam dist. 0.6 mi. cc when Iliasik Lt. bore 352 T to 263 gyro			55.01	-161.97	224	135	153	5	29.66	52	OFM	S	10	2			
1931-07-26	17	54.98	-162.38	262		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	1710: cc 228 gyro 1740 Red buoy off Thin Pt. abm.  cc 229 gyro			54.98	-162.378	262	135	153	2	29.66	52	omz	SCU	10	4			
1931-07-26	18	54.84	-162.71	234		14.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	1818: Umga Is. .8 mi. on port beam cc 219 gyro			54.842	-162.705	234	135	153	5	29.66	52	omz	SCU	10	7			
1931-07-26	19	54.67	-162.98	222		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	1915: cc 309 gyro 1923 Picked up Cape Pankof 2 points on port bow 1925 cc 250 gyro 1929 Cape Pankof .9 mi. on stbd. beam cc 247 gyro			54.665	-162.976	222	135	153	5	29.68	51	omz	SCU	10	2			
1931-07-26	20	54.6	-163.29	249		12.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	8PM: Off Cape Pankof			54.596	-163.293	249	135	153	5	29.68	51	omz	SCU	10	2			
1931-07-26	21	54.5	-163.67	247		14.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	 			54.503	-163.673	247	135	153	5	29.70	50	om	SCU	10	4			
1931-07-26	22	54.41	-164.05	247		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	 			54.411	-164.047	247	135	153	5	29.70	50	om	SCU	10	7			
1931-07-26	23	54.32	-164.42	247		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	2317: Sighted Scotch Cap LH. broad on stbd. bow dist. 9 mi. cc 277 gyro 2353 Scotch Cap Lt. 5 mi. on stbd. beam			54.32	-164.421	247	135	153	5	29.71	50	c	SCU	9	20			
1931-07-26	24	54.32	-164.81	269		14		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0056.JPG	 			54.319	-164.809	269	135	153	5	29.71	50	c	SCU	7	50			0040: Occasional fog banks encountered during watch
1931-07-27	1	54.35	-165.18	277		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			54.35	-165.183	277	315	333	5	29.71	49	f	S	10	1		Top of Page: McLane	
1931-07-27	2	54.38	-165.54	277		12.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	0204: cc 246 gyro 0211 cc 330 gyro 0224 cc 248 gyro			54.38	-165.535	277	315	333	5	29.74	49	f	S	10	1			
1931-07-27	3	54.37	-165.83	265		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			54.368	-165.826	265	315	333	5	29.75	48	f	S	10	0.5			
1931-07-27	4	54.29	-166.16	248		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	0405: cc 219 gyro 0457 cc 207 gyro			54.29	-166.159	248	315	333	2	29.74	48	f	S	10	1			
1931-07-27	5	54.13	-166.39	221		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	0545: cc 205 gyro 			54.134	-166.385	221	315	333	2	29.74	48	of	S	10	1			
1931-07-27	6	53.95	-166.48	207		12		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	"0600: Picked up Priest's Rock 0.5 mi. on port bow cc var to dock at Unalaska 0645 Stopped, moored to west side of Alaska Commercial Company dock at Unalaska"			53.95	-166.48	207	270	288	5	29.76	48	of	S	10	0.5			
1931-07-27	7	53.88	-166.53	185		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53	185	315	333	5	29.76	49	of	S	10	2			
1931-07-27	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53		0	0	0	29.76	52	om	S	10	7			
1931-07-27	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53													
1931-07-27	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53													
1931-07-27	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53													
1931-07-27	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	Noon: Unalaska			53.88	-166.53		360	18	2	29.86	60	om	S	10				
1931-07-27	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53													
1931-07-27	14	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53													
1931-07-27	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53													
1931-07-27	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53		360	18	2	29.87	57	om	S	10				
1931-07-27	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53													
1931-07-27	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53													
1931-07-27	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53													
1931-07-27	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53		360	18	2	29.89	56	om	SCU	10				
1931-07-27	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53													
1931-07-27	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53													
1931-07-27	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53													
1931-07-27	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/8/6762/23676208/content/dc-metro/rg-026/585454/0002/Chelan-1931-07/Chelan-1931-07-0058.JPG	 			53.88	-166.53		360	18	2	29.92	52	om	SCU	10				
