YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	From	Amount	VisM	Flora&Fauna	People	Ships
1930-03-02	16	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	 						315	341	8	30.19	40	bc	a cu		4				
1930-03-02	17	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	 																		
1930-03-02	18	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	 																		
1930-03-02	19	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	 																		
1930-03-02	20	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	 						270	296	5	30.24	40	bc	a cu		5				
1930-03-02	21	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	 																		
1930-03-02	22	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	 																		
1930-03-02	23	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	 																		
1930-03-02	24	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0006.JPG	 						270	296	5	30.30	36	bc	a cu		5				
1930-03-03	1	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0009.JPG	 													270					
1930-03-03	2	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 													270					
1930-03-03	3	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 													270					
1930-03-03	4	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 						225	251	24	30.30	34	bc	ci s	270	2				
1930-03-03	5	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 													270					
1930-03-03	6	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 													270					
1930-03-03	7	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 													270					
1930-03-03	8	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 						270	296	8	30.30	35	bc	ci cu	270	2				
1930-03-03	9	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 													270					
1930-03-03	10	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 													270					
1930-03-03	11	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 													270					
1930-03-03	12	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	Noon: Marmont Is bore 270T 7mi						270	296	5	30.34	46	bc	ci cu	270	2				
1930-03-03	13	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 																		
1930-03-03	14	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 																		
1930-03-03	15	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 																		
1930-03-03	16	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 						0	0	0	30.24	41	bc	ci cu		4				
1930-03-03	17	57.77	-152.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	1730: Got Underway. Hanin Rk Lt abm set course 51T																		
1930-03-03	18	57.84	-152.29	52		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 					52	45	71	5	30.28	41	c	ci cu		6	50			
1930-03-03	19	57.99	-151.99	52		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 					52	135	161	8	30.26	36	c	ci cu		9	50			
1930-03-03	20	58.14	-151.69	52		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	2047: 40T					52	135	161	8	30.14	36	c	ci cu		9	20			
1930-03-03	21	58.29	-151.42	49		12.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 					41	45	71	5	30.10	37	c	ci cu		9	20			
1930-03-03	22	58.46	-151.19	41		12.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/6755/23675520/content/dc-metro/rg-026/585454/0002/Chelan-1930-03/Chelan-1930-03-0008.JPG	 					41	45	71	5	30.10	38	c	ci cu		8	20			
