YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	Baro	Attd	Dry	Wet	Water	Ships
1944-06-10	1	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg	 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0023.jpg				52.83	173.19		29.96	43	43	41		
1944-06-10	2	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.96	42	42	41		
1944-06-10	3	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.94	41	41	41		
1944-06-10	4	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.93	41	41	41		
1944-06-10	5	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.92	41	41	41		
1944-06-10	6	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.92	41	41	41		
1944-06-10	7	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.92	40	40	40		
1944-06-10	8	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.91	41	41	41		
1944-06-10	9	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.91	41	41	41		
1944-06-10	10	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.92	44	44	43		
1944-06-10	11	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.92	45	45	44		1118: USS Tatnuck
1944-06-10	12	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg		Noon: Attu			52.83	173.19		29.91	43	43	42		
1944-06-10	13	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.91	44	44	43		
1944-06-10	14	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.9	44	44	43		
1944-06-10	15	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.9	44	44	43		
1944-06-10	16	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.89	44	44	43		
1944-06-10	17	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.87	45	45	44		
1944-06-10	18	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.85	48	48	47		
1944-06-10	19	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.85	49	49	48		
1944-06-10	20	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.85	47	47	46		
1944-06-10	21	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.85	47	47	46		
1944-06-10	22	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.85	46	46	45		
1944-06-10	23	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.85	46	46	45		
1944-06-10	24	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0022.jpg					52.83	173.19		29.85	45	45	44		
1944-06-11	1	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg	 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0025.jpg				52.83	173.19		29.84	43	43	43		
1944-06-11	2	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.84	43	43	43		
1944-06-11	3	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.83	43	43	43		
1944-06-11	4	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.83	43	44	43		
1944-06-11	5	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.81	43	43	43		
1944-06-11	6	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.81	43	43	43		
1944-06-11	7	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.81	45	45	44		
1944-06-11	8	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.81	45	45	45		
1944-06-11	9	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.81	45	45	44		
1944-06-11	10	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.81	45	45	44		
1944-06-11	11	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.81	48	48	47		
1944-06-11	12	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg		Noon: Attu			52.83	173.19		29.81	47	47	46		
1944-06-11	13	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.81	49	49	48		
1944-06-11	14	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.8	51	51	50		
1944-06-11	15	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.79	52	52	51		
1944-06-11	16	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.79	53	53	52		
1944-06-11	17	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.78	53	53	52		
1944-06-11	18	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.78	50	50	49		
1944-06-11	19	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.77	47	47	47		
1944-06-11	20	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.77	46	46	46		
1944-06-11	21	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.78	45	45	45		
1944-06-11	22	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.78	45	45	45		
1944-06-11	23	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.78	45	45	45		
1944-06-11	24	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0024.jpg					52.83	173.19		29.78	45	45	45		
1944-06-12	1	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg	 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0027.jpg				52.83	173.19		29.78	44	44	44		
1944-06-12	2	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.78	44	44	44		
1944-06-12	3	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.78	45	45	44		
1944-06-12	4	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.78	45	45	44		
1944-06-12	5	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.78	47	47	46		
1944-06-12	6	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.78	46	46	45		
1944-06-12	7	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.78	44	44	44		
1944-06-12	8	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.79	44	44	44		
1944-06-12	9	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.8	45	45	44		
1944-06-12	10	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.8	44	44	44		
1944-06-12	11	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.8	46	46	46		
1944-06-12	12	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg		Noon: Attu			52.83	173.19		29.8	48	48	47		
1944-06-12	13	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.8	48	48	48		
1944-06-12	14	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.8	48	48	48		
1944-06-12	15	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.8	47	47	47		
1944-06-12	16	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.81	47	47	47		
1944-06-12	17	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.81	47	47	47		
1944-06-12	18	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.81	47	47	46		
1944-06-12	19	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.81	46	46	46		
1944-06-12	20	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.81	46	46	46		
1944-06-12	21	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.8	46	46	46		
1944-06-12	22	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.8	46	46	46		
1944-06-12	23	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.8	45	45	45		
1944-06-12	24	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0026.jpg					52.83	173.19		29.81	44	44	44		
1944-06-13	1	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg	 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0029.jpg				52.83	173.19		29.81	43	43	43		
1944-06-13	2	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.81	43	43	43		
1944-06-13	3	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.81	43	43	43		
1944-06-13	4	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.81	43	43	43		
1944-06-13	5	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.78	44	44	44		
1944-06-13	6	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.78	44	44	44		
1944-06-13	7	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.78	45	45	44		
1944-06-13	8	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.77	43	43	43		
1944-06-13	9	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.77	43	43	43		
1944-06-13	10	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.78	45	45	45		
1944-06-13	11	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.78	42	42	41		
1944-06-13	12	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg		Noon: Attu			52.83	173.19		29.77	45	45	44		
1944-06-13	13	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.76	47	47	46		
1944-06-13	14	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.76	48	48	47		
1944-06-13	15	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.75	49	49	48		
1944-06-13	16	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.75	49	49	48		
1944-06-13	17	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.74	48	48	47		
1944-06-13	18	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.73	47	47	46		
1944-06-13	19	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.73	46	46	45		
1944-06-13	20	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.72	46	46	45		
1944-06-13	21	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.72	45	45	45		
1944-06-13	22	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.72	44	44	44		
1944-06-13	23	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.71	44	44	44		
1944-06-13	24	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0028.jpg					52.83	173.19		29.7	43	43	43		
1944-06-14	1	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg	 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0031.jpg				52.83	173.19		29.72	44	44	43		
1944-06-14	2	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.72	44	44	43		
1944-06-14	3	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.72	44	44	43		
1944-06-14	4	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.72	45	45	44		
1944-06-14	5	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.71	45	45	44		
1944-06-14	6	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.71	45	45	44		
1944-06-14	7	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.72	46	46	44		
1944-06-14	8	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.72	46	46	45		
1944-06-14	9	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.73	47	47	46		
1944-06-14	10	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.74	48	48	47		
1944-06-14	11	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.74	49	49	47		
1944-06-14	12	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg		Noon: Attu			52.83	173.19		29.74	51	51	49		
1944-06-14	13	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.74	51	51	50		
1944-06-14	14	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.75	51	51	50		
1944-06-14	15	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.76	52	52	51		
1944-06-14	16	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.75	53	53	50		
1944-06-14	17	52.83	173.19			a		 https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/594258/0024/cuyama-ao-3-1944-06/cuyama-ao-3-1944-06-0030.jpg					52.83	173.19		29.75	51	51	49		
