YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	People	Other
1915-03-12	21	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0087.JPG	 			55.33	-131.63												
1915-03-12	22	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0087.JPG	 			55.33	-131.63												
1915-03-12	23	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0087.JPG	 			55.33	-131.63												
1915-03-12	24	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0087.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0087.JPG	 			55.33	-131.63		0	0	0	30.10	45	44	c	Cu	7		
1915-03-13	1	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0089.JPG	 			55.33	-131.63												
1915-03-13	2	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			55.33	-131.63												
1915-03-13	3	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			55.33	-131.63												
1915-03-13	4	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			55.33	-131.63		0	0	0	30.08	42	41	bc	Cu	5		
1915-03-13	5	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			55.33	-131.63												
1915-03-13	6	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			55.33	-131.63												
1915-03-13	7	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			55.33	-131.63												
1915-03-13	8	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			55.33	-131.63		0	0	0	30.02	49	43	bc	Cis	2		
1915-03-13	9	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			55.33	-131.63												
1915-03-13	10	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	10:35AM: underway and stood various courses up through Tongass Narrows.			55.33	-131.63												
1915-03-13	11	55.35	-131.69	888		1.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			55.35	-131.69	v	0	0	0	29.95	51	48	c	cis	7		
1915-03-13	12	55.45	-131.88	888		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	"Meridian: Stood down Clarence Strait toward Dixon Entrance, various courses Noon: Guard Island close aboard, stood SSE down Clarence Strait Noon: Guard Island -. S23E - .25 mi"			55.45	-131.88	v	0	0	0	29.95	56	52	c	cicu	6		
1915-03-13	13	55.31	-131.92	157.5		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			55.3076	-131.915	SSE	90	117	19	29.85	56	50	c	s	7		
1915-03-13	14	55.17	-131.86	888		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			55.1693	-131.86	v	90	117	19	29.82	54	49	c	s	9		
1915-03-13	15	55.05	-131.81	888		7.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			55.0538	-131.814	v	90	117	19	29.79	52	48	c	s	9		
1915-03-13	16	54.92	-131.76	888		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			54.9236	-131.762	v	90	117	19	29.77	52	48	c	s	9		
1915-03-13	17	54.8	-131.82	163.12		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	"5:57PM: Cape Chacon light beam bearing WSW1/2W, dist 5.3 mi"			54.7968	-131.816	SxE1/2E	90	117	19	29.70	51	48	od	m	10		
1915-03-13	18	54.67	-131.87	163.12		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	6:51PM: cc SWxW1/4W			54.67	-131.87	SxE1/2E	90	117	19	29.69	50	48	or	m	10		
1915-03-13	19	54.59	-131.96	172		5.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	"7:18PM: Cape Chacon again abeam, 5.5 mi dist"			54.5865	-131.963	172	90	117	24	29.68	50	48	ocr	cun	10		
1915-03-13	20	54.58	-132.2	239.06		6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	2000: Cape Chacon - Prince of Wales. Island - N15E - 9.5 miles			54.58	-132.2	SWxW1/4W	90	117	24	29.68	45	44	ocr	cun	10		
1915-03-13	21	54.58	-132.36	239.06		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			54.5834	-132.355	SWxW1/4W	90	117	30	29.66	48	48	or	n	10		
1915-03-13	22	54.59	-132.5	239.06		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			54.587	-132.501	SWxW1/4W	90	117	19	29.68	48	47	or	n	10		
1915-03-13	23	54.59	-132.66	239.06		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	 			54.5904	-132.656	SWxW1/4W	90	117	19	29.70	48	47	oq	cu	6		
1915-03-13	24	54.59	-132.85	239.06		5.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0088.JPG	0000: on course SWxW1/4W the entire watch			54.593	-132.851	SWxW1/4W	90	117	13	29.75	48	47	oq	SCu	10		
1915-03-14	1	54.6	-132.98	239.06		3.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	1:32AM: Langara Island light bearing SSE1/2E			54.5969	-132.982	SWxW1/4W	180	207	19	29.80	48	47	cq	scu	9		
1915-03-14	2	54.6	-133.14	239.06		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	 			54.6002	-133.143	SWxW1/4W	180	207	13	29.88	47	46	cq	scu	8		
1915-03-14	3	54.6	-133.31	239.06		4.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	 			54.6035	-133.306	SWxW1/4W	180	207	13	29.93	47	46	cq	scu	9		
1915-03-14	4	54.61	-133.47	239.06		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	 			54.6067	-133.473	SWxW1/4W	180	207	13	29.95	47	46	cq	scu	6		
1915-03-14	5	54.61	-133.64	239.06		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	5:51AM: NWxW			54.6098	-133.639	SWxW1/4W	158	184	19	29.98	46	45	bcq	cun	5		
1915-03-14	6	54.62	-133.81	247		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	 			54.6239	-133.805	247	158	184	19	30.00	46	45	bcq	cun	5		
1915-03-14	7	54.71	-133.91	303.75		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	7AM: 7:25  cc NW1/2W. 7:45  cc NW			54.7082	-133.906	NWxW	158	184	19	30.04	47	46	bcq	cun	5		
1915-03-14	8	54.8	-134	308		5.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	"8:00AM: cc NxW 8:00AM: The course entry at 8:00AM is:. NW1/2W. NW. Entered the transcription as !NW1/2W / NW! 8AM: The 8AM location shows latitude DR, but longitude Observed."			54 48N	   134W	308	158	184	19	30.04	49	48	bcq	cun	5		
1915-03-14	9	54.92	-133.94	348.75		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	9AM: 9:00  cc North. 9:47  cc ENE			54.9196	-133.941	NxW	158	184	19	30.06	49	48	czq	SCu	6		
1915-03-14	10	54.99	-133.82	13		7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	10:15: Set course for Bucareli Bay			54.9938	-133.818	13	112	140	19	30.10	49	48	czq	SCu	9		
1915-03-14	11	55.09	-133.72	888		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	 			55.0871	-133.716	v	158	184	16	30.10	50	49	czq	SCu	8		
1915-03-14	12	55.19	-133.6	888		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	 			55 11 30 N	133 36W	v	158	184	16	30.10	50	48	czq	SCu	8		
1915-03-14	13	55.29	-133.56	888		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	"1:45PM: anchored in Port San Antonio, Baker Island"			55.2895	-133.56	v	888	888	10	30.12	52	49	cqz	SCu	8		
1915-03-14	14	55.35	-133.58	888		5.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	 			55.35	-133.58	v	888	888	8	30.10	52	49	czq	SCu	8		
1915-03-14	15	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	 			55.35	-133.58												
1915-03-14	16	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	 			55.35	-133.58		90	117	5	30.06	53	50	cz	SCu	5		
1915-03-14	17	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	 			55.35	-133.58												
1915-03-14	18	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	 			55.35	-133.58												
1915-03-14	19	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	 			55.35	-133.58												
1915-03-14	20	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0090.JPG	"2000: Port San Antonio,. Baker Island - Alaska"			55.35	-133.58		0	0	0	30.03	51	49	c	CiS	3		
