YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Amount	People	Ships	Other
1912-06-23	21	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0193.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0193.JPG	 			57.78	-152.43												
1912-06-23	22	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0193.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0193.JPG	 			57.78	-152.43												
1912-06-23	23	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0193.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0193.JPG	 			57.78	-152.43												
1912-06-23	24	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0193.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0193.JPG	 			57.78	-152.43		0	0	0	30.18	48	oc	as	10			
1912-06-24	1	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	2	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	3	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	4	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43		22	48	2	30.22	48	oc	as	10			
1912-06-24	5	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	6	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	7	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	8	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43		45	71	5	30.22	49	oc	as	10			
1912-06-24	9	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	10	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	11	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	12	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	Noon: Kodiak			57.78	-152.43		22	48	2	30.24	50	oc	as	10			
1912-06-24	13	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	14	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	15	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	16	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43		22	48	5	30.25	50	oc	as	10			
1912-06-24	17	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	18	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	19	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	20	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43		22	48	2	30.24	50	oc	as	10			
1912-06-24	21	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	22	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	23	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43												
1912-06-24	24	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0194.JPG	 			57.78	-152.43		0	0	0	30.24	47	bc	cu	1			
1912-06-25	1	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	2	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	3	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	4	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43		0	0	0	30.19	44	oc	s cu	10			
1912-06-25	5	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	6	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	7	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	8	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43		68	94	2	30.13	48	bc	s cu	8			
1912-06-25	9	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	10	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	11	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	12	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	Noon: Kodiak			57.78	-152.43		225	251	10	30.04	59	bcq	cu	7			
1912-06-25	13	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	14	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	15	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	16	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43		225	251	10	30.00	57	bcq	cu	5			
1912-06-25	17	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	18	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	19	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	20	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43		225	251	16	30.03	56	bcq	cu	7			
1912-06-25	21	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	22	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	23	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43												
1912-06-25	24	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0195.JPG	 			57.78	-152.43		225	251	16	30.02	54	bcq	cu	7			
1912-06-26	1	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43												
1912-06-26	2	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43												
1912-06-26	3	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43												
1912-06-26	4	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43		225	251	18	30.02	63	ocq	as	10			
1912-06-26	5	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43												
1912-06-26	6	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43												
1912-06-26	7	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43												
1912-06-26	8	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43		225	251	24	30.04	62	ocq	s cu	7			
1912-06-26	9	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43												
1912-06-26	10	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43												
1912-06-26	11	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43												
1912-06-26	12	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	Noon: Kodiak			57.78	-152.43		225	251	19	30.11	61	oc	ci s	10			
1912-06-26	13	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43												
1912-06-26	14	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43												
1912-06-26	15	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43												
1912-06-26	16	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43		248	274	8	30.16	66	oc	ci s	10			
1912-06-26	17	57.78	-152.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0196.JPG	 			57.78	-152.43												
