YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	People	Ships	Other
1913-09-21	18	52.6	-178.31	85.78		9.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0276.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0276.JPG	 					e3/8n	338	344	19	29.90	49	47	c	cu	4			
1913-09-21	19	52.58	-178.03	85.78		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0276.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0276.JPG	 					e3/8n	338	344	13	29.92	48	46	c	cu	4			
1913-09-21	20	52.57	-177.77	85.78		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0276.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0276.JPG	 			52 34N	177 46W	e3/8n	338	344	13	29.93	48	46	c	cu	4			
1913-09-21	21	52.55	-177.52	85.78		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0276.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0276.JPG	 					e3/8n	338	344	13	29.94	46	43	c	cu	4			
1913-09-21	22	52.54	-177.25	85.78		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0276.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0276.JPG	 					e3/8n	338	344	13	29.94	46	43		cu	4			
1913-09-21	23	52.52	-176.97	85.78		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0276.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0276.JPG	 					e3/8n	338	344	13	29.92	46	43	c	cu	3			
1913-09-21	24	52.5	-176.7	85.78		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0276.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0276.JPG	2400: on course E3/8N						338	344	13	29.93	45	43	c	cu	2			
1913-09-22	1	52.49	-176.44	85.78		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					e3/8n	338	344	13	29.94	45	43	c	cu	2			
1913-09-22	2	52.47	-176.16	85.78		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					e3/8n	338	344	10	29.95	45	43	c	cu	2			
1913-09-22	3	52.45	-175.87	85.78		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					e3/8n	338	348	10	29.98	45	43	c	cu	1			
1913-09-22	4	52.44	-175.6	85.78		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					e3/8n	338	348	8	30.00	46	44	c	cu	3			
1913-09-22	5	52.42	-175.32	85.78		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	"0535: made Cape Korovin, Atka Island, bearing E7/8S.  cc ESE7/8E"					e3/8n	338	348	8	30.02	48	46	c	cu	4			
1913-09-22	6	52.38	-175.05	93		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	0625: cc ESE and various courses into Korovin Bay					v	338	348	5	30.00	48	46	c	cu	4			
1913-09-22	7	52.31	-174.81	108		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					v	338	348	5	30.00	48	46	c	cu	4			
1913-09-22	8	52.25	-174.58	888		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	"0817: Anchored. Korovin Bay, Atka Island"					v	338	348	5	30.00	48	46	c	cu	4			
1913-09-22	9	52.25	-174.35	888		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	"0928: Got Underway. up anchor stood out and around Cape Korovin, then along north shore Atka Island"						338	348										
1913-09-22	10	52.26	-174.4	888		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					v	338	348	13	30.02	50	46	c	cu	8			
1913-09-22	11	52.4	-174.47	45		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					ne	338	348	10	30.06	51	48	c	cu	6			
1913-09-22	12	52.49	-174.27	45		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	1203: set clocks ahead 20  minutes. on NE course			52 29 30 N	174 16W	ne	338	348	13	30.04	50	46	c	cu	4			
1913-09-22	13	52.56	-174.12	45		6.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	1301: NExE3/8E					ne	292	304	8	30.03	51	47	c	cu	6			
1913-09-22	14	52.61	-173.87	60.47		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					nexe3/8e	292	304	8	30.03	51	47	c	cu	6			
1913-09-22	15	52.67	-173.63	60.47		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					nexe3/8e	292	304	8	30.02	51	47	c	cu	6			
1913-09-22	16	52.72	-173.38	60.47		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					nexe3/8e	292	304	10	30.02	50	47	c	cu	6			
1913-09-22	17	52.78	-173.12	60.47		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	1700: NExE5/8E					nexe3/8e	292	304	8	30.02	50	47	c	cu	8			
1913-09-22	18	52.83	-172.87	63.28		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					nexe5/8e	292	304	5	30.02	49	47	c	cu	9			
1913-09-22	19	52.87	-172.61	63.28		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					nexe5/8e	292	304	5	30.02	48	46	c	cu	9			
1913-09-22	20	52.92	-172.36	63.28		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 			52 55 20 N	172 21 30 W	nexe5/8e	315	326	2	30.01	48	46	o	n	10			
1913-09-22	21	52.96	-172.09	63.28		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					nexe5/8e	315	326	5	30.00	46	43	od	n	10			
1913-09-22	22	52.99	-171.83	63.28		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					nexe5/8e	315	326	5	30.00	46	43	cd	cun	6			
1913-09-22	23	53.03	-171.57	63.28		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	 					nexe5/8e	315	326	5	30.00	46	43	o	scu	10			
1913-09-22	24	53.06	-171.3	63.28		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0277.JPG						nexe5/8e	315	326	2	30.00	45	42	o	scu	10			
1913-09-23	1	53.1	-171.04	63.28		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 					nexe5/8e	888	888	5	29.98	45	43	c	cicu	9			
1913-09-23	2	53.14	-170.77	63.28		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 					nexe5/8e	225	236	5	29.98	45	43	o	as	10			
1913-09-23	3	53.17	-170.5	63.28		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 					nexe5/8e	225	236	5	29.98	45	43	o	cus	10			
1913-09-23	4	53.21	-170.23	63.28		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 					nexe5/8e	225	236	5	29.98	45	43	o	cu	9			
1913-09-23	5	53.24	-169.96	63.28		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	0500: NExE3/8E vessel having set tothe Southward					nexe3/8E	202	214	5	29.97	46	43	c	cu	9			
1913-09-23	6	53.29	-169.69	60.47		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	0600: NExE1/4E					nexe1/4e	158	168	5	29.98	46	44	c	cu	9			
1913-09-23	7	53.34	-169.42	59.06		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 					nexe1/4e	158	168	5	29.93	46	44	c	cu	9			
1913-09-23	8	53.38	-169.16	59.06		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 			53 23N	169 9 30 W	nexe1/4e	158	168	5	29.88	47	45	c	cu	9			
1913-09-23	9	53.44	-168.85	59.06		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 					nexe1/4e	158	168	5	29.89	48	45		cu	9			
1913-09-23	10	53.51	-168.56	53.44		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	"1000: cc NE3/4E. Cape Tanak, Umnak Island, bearing ENE7/8E, dist. 6 mi. "					ne3/4e	202	214	5	29.92	50	46	c	cu	9			
1913-09-23	11	53.58	-168.25	108		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	1100: set clocks ahead 20 minutes					ne3/4e	202	214	3	29.94	49	45	c	cu	9			1100: set clocks ahead 20 minutes
1913-09-23	12	53.62	-168.04	53.44		6.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 			53 37 30 N	168 2 30 W	ne3/4e	202	214	3	29.94	49	45	c	cu	9			
1913-09-23	13	53.68	-167.83	53.44		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	"1312: Cape Idak bearing SE3/8S, cc SExE"					ne3/4e	248	258	3	29.93	50	47	o	cicu	10			
1913-09-23	14	53.57	-167.67	112		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	1450: cc S for entrance to Chernofski Harbor.   stood various courses for harbor					v	158	172	6	29.89	50	46	o	as	10			
1913-09-23	15	53.43	-167.58	132		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	1510: Stopped.  1540 stood out various courses northly courses for Makushin					v	158	172	5	29.88	50	46	c	ci	8			
1913-09-23	16	53.5	-167.55	360		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	1600: stood various NE'ly courses for Makushin Bay					v	158	172	5	29.87	50	46	c	cu	7			
1913-09-23	17	53.62	-167.3	45		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 					v	888	888	2	29.84	48	46	c	cu	9			
1913-09-23	18	53.73	-167.06	45		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	1836: Anchored. came to anchor off Makushin Village					v	888	888	2	29.83	48	46	c	cu	9			
1913-09-23	19	53.77	-166.97	888		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 					v	888	888	2	29.83	48	46	c	cu	9			
1913-09-23	20	53.77	-166.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 						0	0	0	29.84	46	44	o	n	10			
1913-09-23	21	53.77	-166.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 																	
1913-09-23	22	53.77	-166.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 																	
1913-09-23	23	53.77	-166.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 																	
1913-09-23	24	53.77	-166.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0278.JPG	 						0	0	0	29.85	46	44	c	scu	8			
1913-09-24	1	53.77	-166.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	 																	
1913-09-24	2	53.77	-166.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	 																	
1913-09-24	3	53.77	-166.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	 																	
1913-09-24	4	53.77	-166.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	 						0	0	0	29.77	44	41	c	cis	5			
1913-09-24	5	53.77	-166.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	 																	
1913-09-24	6	53.77	-166.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	 																	
1913-09-24	7	53.77	-166.97			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	0705: Got Underway. under way and out of harbor (Makushin Bay) various courses  0748 cc WNW1/2W																	
1913-09-24	8	53.76	-167.12	888		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/4072/24407224/content/dc-metro/rg-026/585454/0001-A1/Manning-1913/Manning-1913_0279.JPG	 			53 43N	167 1W	v	45	60	2	29.77	46	42	c	cu	6			
