YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Amount	Flora&Fauna	Ships
1909-08-23	12	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	"Noon: Village Cove, St Paul."			57.13			349	4	10	29.44	45	ocq	as 	10		
1909-08-23	13	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	 			57.13												
1909-08-23	14	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	 			57.13												
1909-08-23	15	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	 			57.13												
1909-08-23	16	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	 			57.13			349	4	21	29.60	45	ocq	n	10		
1909-08-23	17	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	 			57.13												
1909-08-23	18	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	 			57.13												
1909-08-23	19	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	 			57.13												
1909-08-23	20	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	 			57.13			360	15	8	29.71	46	oc	s cu	10		
1909-08-23	21	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	 			57.13												
1909-08-23	22	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	 			57.13												
1909-08-23	23	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	 			57.13												
1909-08-23	24	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0242.JPG	 			57.13			349	4	5	29.88	46	oc	a s	10		
1909-08-24	1	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.13												
1909-08-24	2	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.13												
1909-08-24	3	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.13												
1909-08-24	4	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.13			0	0	0	29.94	43	b				
1909-08-24	5	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.13												
1909-08-24	6	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.13												
1909-08-24	7	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.13												
1909-08-24	8	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.13			270	285	2	30.00	49	bc	ci s	3		
1909-08-24	9	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	0910: WSW1/2W			57.13												
1909-08-24	10	57.15	-170.43	wsw1/2w		6.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	1000: W1/2N. 1025 cc NNE. 1030 cc NExE. 1035 cc NE. 1042 cc ENE3/8E			57.1484			315	330		30.01	46	bc	ci s	1		
1909-08-24	11	57.22	-170.35	9		3.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	1125: NE. 1130 cc NExN. 1147 cc ENE. 1150 cc SE1/2E			57.2191			45	60		30.01	48	bc	ci s	1		
1909-08-24	12	57.26	-170.06	67		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	Noon: N.E. Pt SW 1.5mi 1220: SSW. 1235 cc SW3/4S			57.26			135	150	2	30.01	50	bc	ci s	1		
1909-08-24	13	57.14	-170.14	186		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	1300: Polavina Pt Hill abm 4mi cc SWxW1/4W stood into East Landing. 1335 anchored			57.1416			202	218	5	30.00	48	bc	ci s	1		
1909-08-24	14	57.12	-170.27	SWxW1/4W		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.12												
1909-08-24	15	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.12												
1909-08-24	16	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.12			202	218	1	30.00	48	bc	ci s	2		
1909-08-24	17	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.12												
1909-08-24	18	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.12												
1909-08-24	19	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.12			180	195								
1909-08-24	20	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.12					1	29.95	48	fog				
1909-08-24	21	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.12												
1909-08-24	22	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.12												
1909-08-24	23	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.12												
1909-08-24	24	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0243.JPG	 			57.12			270	285	1	29.95	40	bf				
1909-08-25	1	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			57.12												
1909-08-25	2	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			57.12												
1909-08-25	3	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			57.12												
1909-08-25	4	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			57.12			22	38	2	29.90	40	b				
1909-08-25	5	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			57.12												
1909-08-25	6	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			57.12												
1909-08-25	7	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			57.12												
1909-08-25	8	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			57.12			22	38	2	29.94	49	bc	cu	3		
1909-08-25	9	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			57.12												
1909-08-25	10	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			57.12												
1909-08-25	11	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			57.12												
1909-08-25	12	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	"Noon: East Landing, St Paul Id"			57.12			22	38	2	30.00	56	bc	cu	3		
1909-08-25	13	57.12	-170.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	1335: SE3/4E			57.12												
1909-08-25	14	57.08	-170.2	se3/4e		3.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			57.0802			22	38	5	29.99	50	bc	cu	3		
1909-08-25	15	56.96	-170.02	se3/4e		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			56.9622			349	4	5	29.99	50	fog				
1909-08-25	16	56.84	-169.84	se3/4e		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			56.8428			349	4	8	30.00	47	fog				"1605: USRC Bear abeam, stood towards her NNE. 1616 resumed course SE3/4E 1616 resumed course SE3/4E"
1909-08-25	17	56.72	-169.66	se3/4e		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	 			56.7234			338	352	8	30.00	47	fog				
1909-08-25	18	56.62	-169.5	se3/4e		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	1818: SE1/2S. 1825 cc SxE1/2E. 1832 cc W. 1845 cc S			56.617			338	352	8	30.00	48	fog				
1909-08-25	19	56.57	-169.43	168		2.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	1900: Made Cascade Pt ahead. 1915 cc SSW1/2W. 1924 Cascade Pt abm 1mi cc WSW1/2W. 1943 cc N?x W1/2W. 1955 stood into Zapadni Bay			56.57			338	352	8	30.00	46	fog				
1909-08-25	20	56.57	-169.68	246		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0244.JPG	2000: Zapadni Bay			56.57			338	352	8	30.00	41	fog				
