YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Amount	Flora&Fauna	People	Ships	Other
1897-02-21	23	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0044.JPG	 						11	17	9	29.88	75	73	68		b	none	10					
1897-02-21	24	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0044.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0044.JPG	0000-0400: Clear Moonlight . Bar falling						11	17	9	29.88	74	72	68	73	b	none	10					
1897-02-22	1	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						11	17	8	29.86	73	70	68		bcw	cir	9					
1897-02-22	2	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						360	6	5	29.86	72	70	67		bcw	cir	9					
1897-02-22	3	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						23	29	5	29.84	70	69	65		bcw	cir	9					
1897-02-22	4	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	0400-0800: Clear and pleasant.. Light airs and calms 						23	29	5	29.84	70	69	65	73	bcw	cir	9					
1897-02-22	5	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						0	0	0	29.84	69	68	65		bc	cum	6					
1897-02-22	6	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						68	74	2	29.85	69	68	65		bc	cir cum	5					
1897-02-22	7	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						68	74	2	29.85	69	68	65		bc	cir cum	6					
1897-02-22	8	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	0800-1200: Fair and warm. Light breezes from NE and North						34	40	2	29.86	70	70	76	74	bc	cir cum	6					
1897-02-22	9	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						45	51	5	29.89	76	75	70		bc	cir cum	6					
1897-02-22	10	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						360	6	5	29.90	77	76	70		bc	cir cum	6					
1897-02-22	11	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						360	6	5	29.90	77	77	72		bc	cir cum	6					
1897-02-22	12	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	1200-1600: Fair and warm. Bar falling						45	51	5	29.89	79	78	74	75	bc	cir cum	4					
1897-02-22	13	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						90	96	2	29.86	81	79	74		bc	cum	8					
1897-02-22	14	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						135	141	2	29.84	81	78	74		bc	cum	6					
1897-02-22	15	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						135	141	2	29.83	80	78	73		bc	cum	5					
1897-02-22	16	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	1600-2000: Cloudy and warm. Light airs and breezes from East and NE						90	96	5	29.81	80	78	73	74	bc	cum	4					
1897-02-22	17	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						90	96	5	29.80	80	78	74		bc	cum	4					
1897-02-22	18	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						90	96	5	29.76	79	78	74		bc	cir cum	3					
1897-02-22	19	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						90	96	5	29.76	79	77	74		bc	cir cum	3					
1897-02-22	20	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	"2000-2400: Partly fair, partle overcast. Moon rose behind clouds"						45	51	2	29.76	79	77	73	74	bcl	cum nim	3					
1897-02-22	21	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						68	74	2	29.78	79	77	74		bcl	cum nim	6					
1897-02-22	22	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						293	299	5	29.80	78	76	73		octl	cum nim	0					
1897-02-22	23	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	 						203	209	2	29.80	78	76	73		bcl	cum	4					
1897-02-22	24	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0045.JPG	0000-0400: Clear and pleasant. Moonlight						135	141	8	29.80	77	75	72	74	bcl	cum	6					
1897-02-23	1	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						90	96	1	29.78	78	78	72		bcl	cum	8					
1897-02-23	2	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						90	96	1	29.78	76	76	71		bcl	cum	9					
1897-02-23	3	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						45	51	2	29.76	76	74	71		bcl	cum	9					
1897-02-23	4	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	0400-0800: Clear and fine. 						0	0	0	29.76	76	73	71	74	bcl	cum	8					
1897-02-23	5	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						0	0	0	29.74	75	73	70		bc	cum	8					
1897-02-23	6	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						270	276	2	29.76	74	72	71		bc	cum	8					
1897-02-23	7	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						270	276	2	29.80	74	73	71		bc	cum	8					
1897-02-23	8	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	0800-1200: Fair and warm. Bar steady						225	231	2	29.82	75	74	72	74	bc	cum	8				0800-1200: H.B.M.S. Amphion	
1897-02-23	9	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						225	231	5	29.84	76	75	73		bc	cum	7					
1897-02-23	10	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						248	254	2	29.84	77	75	74		bc	cum	7					
1897-02-23	11	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						248	254	5	29.84	76	72	72		bc	cum	7					
1897-02-23	12	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	1200-1600: Clear and hot . Bar falling						248	254	2	29.84	76	73	72	75	bc	cum	8					
1897-02-23	13	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						270	276	5	29.84	77	76	73		bc	cir	9					
1897-02-23	14	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						248	254	2	29.83	78	76	73		bc	cir	8					
1897-02-23	15	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						248	254	2	29.82	79	77	74		bc	cir	8					
1897-02-23	16	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	1600-2000: Clear and warm. Bar rising 						0	0	0	29.80	79	77	74	75	bc	cir	8					
1897-02-23	17	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						0	0	0	29.77	80	78	74		b	none	10					
1897-02-23	18	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						225	231	2	29.77	80	79	76		bc	cum	8					
1897-02-23	19	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						270	276	2	29.78	80	79	76		bc	cir	8					
1897-02-23	20	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	2000-2400: Clear and bright. Moderate SW wind and sea						270	276	2	29.78	80	78	73	74	bc	cum	8					
1897-02-23	21	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						248	254	2	29.80	80	78	73		bc	cum	8					
1897-02-23	22	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						225	231	2	29.83	79	78	75		bc	cum	8					2240: Moon rise
1897-02-23	23	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	 						135	141	5	29.86	78	75	68		bcq	cum	9					
1897-02-23	24	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0046.JPG	0000-0400: Clear and pleasant. Light breeze from Sd + Ed 						158	164	3	29.86	76	75	68	75	bcq	cum	8					
1897-02-24	1	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	 						158	164	6	29.86	75	74	67		b	none	10					
1897-02-24	2	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	 						158	164	8	29.85	74	73	66		b	none	10					
1897-02-24	3	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	 						158	164	5	29.85	73	72	66		b	none	10					
1897-02-24	4	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	0400-0800: Clear and pleasant. Bar rising						158	164	5	29.86	72	71	65	72	bw	none	10					
1897-02-24	5	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	 						180	186	2	29.87	72	71	65		bc	cum	9					
1897-02-24	6	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	 						158	164	2	29.90	72	71	66		bc	cum	8					
1897-02-24	7	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	 						158	164	2	29.90	72	72	67		bc	cum	8					
1897-02-24	8	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	0800-1200: Clear and pleasant. 						158	164	2	29.93	75	75	69	73	bc	cum	9				0800-1200: HBMS Amphion	
1897-02-24	9	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	 						135	141	2	29.95	79	78	71		bc	cum	8					
1897-02-24	10	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	 						135	141	2	29.95	78	75	69		bc	cum	8					
1897-02-24	11	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	 						158	164	2	29.94	76	74	69		bc	cum	8					
1897-02-24	12	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	1200-1600: Fair and pleasant. Bar falling						158	164	2	29.93	76	74	69	75	bc	cum	8					
1897-02-24	13	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	 						146	152	2	29.94	76	75	70		bc	cum	5					
1897-02-24	14	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	 						146	152	2	29.91	76	75	69		bc	cum	4					
1897-02-24	15	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	 						146	152	2	29.91	76	75	69		bc	cum	4					
1897-02-24	16	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	1600-2000: Cloudy . Light airs and breezes from ESE & ENE 						113	119	2	29.90	76	75	69	75	bc	cum	4					
1897-02-24	17	-34.88	-56.23			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0047.JPG	 						113	119	2	29.90	76	74	69		bc	cum	6					
