YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Weather	Ships	Other	Baro cm HG			
1864-09-07	1	26.66	-32.67	213.75		3.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	135	115	2		b						
1864-09-07	2	26.61	-32.69	225		3.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					sw	135	115	2		b						
1864-09-07	3	26.55	-32.72	225		3.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					sw	135	115	2		b						
1864-09-07	4	26.50	-32.74	225		3.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					sw	135	115	2	30.31	b			77			
1864-09-07	5	26.45	-32.76	213.75		3.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	135	115	2		bc						
1864-09-07	6	26.39	-32.77	213.75		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	135	115	2		bc						
1864-09-07	7	26.34	-32.78	213.75		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	135	115	2		bc						
1864-09-07	8	26.30	-32.79	213.75		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	135	115	2	30.35	bc			77.1			
1864-09-07	9	26.26	-32.80	213.75		2.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	135	115	2		bc						
1864-09-07	10	26.22	-32.81	213.75		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	135	115	2		bc						
1864-09-07	11	26.18	-32.82	213.75		2.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	135	115	2		bc						
1864-09-07	12	26.12	-32.83	213.75		3.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 			26 7N	32 50W	swxs	135	115	2	30.35	bc			77.1			
1864-09-07	13	26.06	-32.86	213.75		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	68	48	2		bc						
1864-09-07	14	26.02	-32.89	213.75		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	68	48	2		bc						
1864-09-07	15	26.01	-32.92	258.75		1.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					wxs	68	48	2		bc						
1864-09-07	16	25.97	-32.95	213.75		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	68	48	2	30.35	bc			77.1			
1864-09-07	17	25.93	-32.97	213.75		2.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	68	48	2		bc						
1864-09-07	18	25.89	-33.00	213.75		2.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	68	48	2		bc						
1864-09-07	19	25.88	-33.03	270		1.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					w	68	48	2		bc						
1864-09-07	20	25.87	-33.06	270		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					w	68	48	2	30.35	bc			77.1			
1864-09-07	21	25.87	-33.08			0.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					v	68	48	2		bc						
1864-09-07	22	25.83	-33.10	213.75		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	68	48	2		bc						
1864-09-07	23	25.75	-33.14	213.75		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	68	48	8		bc						
1864-09-07	24	25.66	-33.17	213.75		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0965.jpg	 					swxs	68	48	8	30.35	bc			77.1			
1864-09-08	1	25.58	-33.21	213.75		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					swxs	90	70	5		bc						
1864-09-08	2	25.50	-33.24	213.75		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					swxs	90	70	5		bc						
1864-09-08	3	25.43	-33.28	213.75		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					swxs	90	70	5		bc						
1864-09-08	4	25.35	-33.31	213.75		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					swxs	90	70	5	30.33	bc			77.05			
1864-09-08	5	25.28	-33.35	213.75		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					swxs	90	70	5		bc						
1864-09-08	6	25.21	-33.38	213.75		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					swxs	90	70	5		bc						
1864-09-08	7	25.16	-33.40	213.75		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					swxs	90	70	5		bc						
1864-09-08	8	25.13	-33.43	213.75		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					swxs	90	70	5	30.33	bc			77.05			
1864-09-08	9	25.07	-33.46	213.75		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					swxs	90	70	5		bc						
1864-09-08	10	25.00	-33.49	213.75		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					swxs	90	70	5		bc						
1864-09-08	11	24.90	-33.53	213.75		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					swxs	90	70	5		bc						
1864-09-08	12	24.82	-33.58	225		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 			24 49N	33 35W	sw	90	70	5	30.35	bc			77.1			
1864-09-08	13	24.75	-33.63	225		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					sw	90	70	5		bc						
1864-09-08	14	24.69	-33.68	225		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					sw	90	70	5		bc						
1864-09-08	15	24.65	-33.71	225		3.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					sw	90	70	5		bc						
1864-09-08	16	24.62	-33.74	225		2.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					sw	90	70	5	30.31	bc			77			
1864-09-08	17	24.58	-33.77	225		2.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					sw	90	70	5		bc						
1864-09-08	18	24.53	-33.81	225		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					sw	90	70	5		bc						
1864-09-08	19	24.46	-33.86	225		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					sw	90	72	5		bc						
1864-09-08	20	24.39	-33.91	225		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					sw	90	72	5	30.35	bc			77.1			
1864-09-08	21	24.31	-33.97	225		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					sw	90	72	8		bc						
1864-09-08	22	24.24	-34.02	225		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					sw	90	72	8		bc						
1864-09-08	23	24.16	-34.07	225		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					sw	90	72	8		bc						
1864-09-08	24	24.08	-34.13	225		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0966.jpg	 					sw	90	72	8	30.31	bc			77			
1864-09-09	1	24.00	-34.19	225		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	 					sw	90	72	8		bc						
1864-09-09	2	23.95	-34.23	225		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	 					sw	90	72	8		bc						
1864-09-09	3	23.88	-34.28	225		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	 					sw	90	72	8		bc						
1864-09-09	4	23.81	-34.33	225		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	 					sw	90	72	8	30.31	bc			77			
1864-09-09	5	23.75	-34.37	225		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	 					sw	90	72	6		bc						
1864-09-09	6	23.68	-34.42	225		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	 					sw	90	72	6		bc						
1864-09-09	7	23.61	-34.47	225		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	 					sw	90	72	6		bc						
1864-09-09	8	23.54	-34.53	225		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	 					sw	90	72	6	30.31	bc			77			
1864-09-09	9	23.44	-34.59	225		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	 					sw	90	72	6		bc						
1864-09-09	10	23.34	-34.66	225		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	 					sw	90	72	6		bc						
1864-09-09	11	23.24	-34.73	225		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	 					sw	90	72	6		bc						
1864-09-09	12	23.13	-34.80	225		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	 			23 8N	34 48W	sw	90	72	6	30.31	bc			77			
1864-09-09	13	23.05	-34.86	225		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/Uss_Kearsarge_02271864-11261864/Uss_Kearsarge_02271864-11261864_image_0967.jpg	 					sw	90	72	13		bc						
