YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	Refueling
1913-07-08	4	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44		0	0	0	29.83	45	44	50	bc	Ci-S	3	
1913-07-08	5	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44												
1913-07-08	6	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44		0	0	0	29.82	47	47	50	bc	Ci-S	3	
1913-07-08	7	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44												
1913-07-08	8	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44		248	266	2	29.82	49	48	50	bc	Ci-S	1	
1913-07-08	9	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44												
1913-07-08	10	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44		225	243	5	29.80	48	48	50	bc	Ci	1	
1913-07-08	11	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44												
1913-07-08	12	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	"Noon: Nome, Alaska"			64.49	-165.44		225	243	5	29.78	48	48	50	bc	Ci	1	
1913-07-08	13	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44												
1913-07-08	14	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44		248	266	5	29.80	49	49	50	bc	Ci-Cu	1	
1913-07-08	15	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44												
1913-07-08	16	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44		248	266	5	29.80	51	51	50	bc	Ci-Cu	1	
1913-07-08	17	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44												
1913-07-08	18	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44		270	288	5	29.78	49	49	50	bc	Cu	2	
1913-07-08	19	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44												
1913-07-08	20	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44		270	288	5	29.76	48	48	50	bcf	Cu	4	
1913-07-08	21	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44												
1913-07-08	22	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44		225	243	2	29.75	50	50	50	bc	S	1	
1913-07-08	23	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44												
1913-07-08	24	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_014.jpg				64.49	-165.44		0	0	0	29.75	50	50	50	bc	S	1	
1913-07-09	1	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44												
1913-07-09	2	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44		0	0	0	29.74	49	49	50	bc	Ci	2	
1913-07-09	3	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44												
1913-07-09	4	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44		0	0	0	29.74	50	50	50	bc	Ci	1	
1913-07-09	5	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44												
1913-07-09	6	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44		0	0	0	29.72	52	51	50	b	Ci-S	1	
1913-07-09	7	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44												
1913-07-09	8	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44		0	0	0	29.72	53	53	50	bc	Ci-S	2	
1913-07-09	9	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44												
1913-07-09	10	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44		225	243	2	29.70	53	53	50	bc	Ci-S	2	
1913-07-09	11	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44												
1913-07-09	12	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	"Noon: Nome, Alaska"			64.49	-165.44		225	243	2	29.70	55	54	50	bc	Ci-S	1	
1913-07-09	13	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44												
1913-07-09	14	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44		248	266	2	29.71	56	55	53	bc	Ci-Cu	2	
1913-07-09	15	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44												
1913-07-09	16	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44		248	266	2	29.71	51	50	53	bc	Ci-Cu	3	
1913-07-09	17	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44												
1913-07-09	18	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44		248	266	5	29.69	57	55	53	bc	Ci	3	
1913-07-09	19	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44												
1913-07-09	20	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44		259	277	5	29.69	57	56	53	bc	Ci	2	
1913-07-09	21	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44												
1913-07-09	22	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44		259	277	2	29.70	54	53	53	bc	Ci	2	
1913-07-09	23	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44												
1913-07-09	24	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_015.jpg				64.49	-165.44		888	888	2	29.70	54	53	50	bc	Ci	3	
1913-07-10	1	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44												
1913-07-10	2	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44		0	0	0	29.70	53	53	50	bc	Ci-S	2	
1913-07-10	3	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44												
1913-07-10	4	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44		0	0	0	29.70	53	53	50	bc	Ci-S	2	
1913-07-10	5	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44												
1913-07-10	6	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44		90	108	5	29.70	54	54	50	bc	Ci-S	2	
1913-07-10	7	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44												
1913-07-10	8	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44		135	153	2	29.75	54	54	52	bc	Ci-S	2	
1913-07-10	9	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44												
1913-07-10	10	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44		180	198	2	29.76	53	52	52	bc	Ci-S	2	
1913-07-10	11	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44												
1913-07-10	12	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	"Noon: Nome, Alaska"			64.49	-165.44		180	198	2	29.79	53	52	52	bc	Ci-S	2	
1913-07-10	13	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44												
1913-07-10	14	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44		270	288	5	29.81	50	50	51	of	fog	10	
1913-07-10	15	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44												
1913-07-10	16	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44		270	288	5	29.82	48	48	51	of	fog	10	
1913-07-10	17	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44												
