YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	People	Ships	Other	
1919-10-13	17	63.41	-172.02	150.47		6.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	 			63.4065	-172.023	SSE5/8E	315	337	2	29.81	27	27	32	bc	ACu	9				
1919-10-13	18	63.3	-171.86	126.56		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	 			63.3018	-171.855	SE3/4E	270	292	2	29.80	27	27	32	bc	ACu	9				
1919-10-13	19	63.27	-171.62	90		7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	 			63.2708	-171.618	E	11	33	8	29.79	26	24	32	bc	ACu	9				
1919-10-13	20	63.24	-171.41	90		6.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	 			63.2433	-171.409	E	11	33	13	29.78	26	24	32	bc	ACu	9	8PM to Mid: Received radiogram from Government agent Proctor St. Paul Id.requesting information as to the probable date of arrival of the BEAR at St. Paul for the purpose of affording transportation to Mr. Kristoffersen and Mr. Aller.			
1919-10-13	21	63.29	-171.38	11.25		3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	"9:45PM: 9:45 anchored SSW of C.Puguviliak S.W. Cape, St. Lawrence Id.in 25 fms.water 100 fms st'bd chain."			63.2879	-171.377	NxE														
1919-10-13	22	63.31	-171.37	888		1.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	 			63.31	-171.37	v	349	11	24	29.75	26	24	32	bc	ACu	9				
1919-10-13	23	63.31	-171.37			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	 			63.31	-171.37															
1919-10-13	24	63.31	-171.37			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1218.JPG	 			63.31	-171.37		349	11	19	29.77	26	24	32	bc	ACu	8				
1919-10-14	1	63.31	-171.37			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1221.JPG	"Top of Page: Puguviliak,St. Lawrence Id.,"			63.31	-171.37												"Top of Page: R.T. McElligott, 3rd Lieut. C.G. Roemer, Capt. R.L. Lucas, Capt. F.J. Birkett, 1st Lieut. "			
1919-10-14	2	63.31	-171.37			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.31	-171.37		315	337	2	29.77	30	27	32	oc	ACu	10				
1919-10-14	3	63.31	-171.37			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.31	-171.37															
1919-10-14	4	63.31	-171.37			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.31	-171.37		315	337	5	29.78	30	28	32	ocd	ACu	10				
1919-10-14	5	63.31	-171.37			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.31	-171.37															
1919-10-14	6	63.31	-171.37			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.31	-171.37		236	258	8	29.78	30	28	32	oc	AS	10				
1919-10-14	7	63.31	-171.37			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	"7:10 AM: 7:10 underway, stood over toward Pugiliak under various speeds and on various courses."			63.31	-171.37		270	292	5	29.78	27	25	32	oc	ACu	10				
1919-10-14	8	63.33	-171.33	22.5		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	8:05AM: 8:05 anchored in 16.25 fm's. water 65 fm's stbd chain.			63.3311	-171.332	NNE	270	292	5	29.78	27	25	32	oc	AS	10	"8AM to Merid: Mr. R.V. Dooley and Mrs. J. Tashner of the Bureau of Education , with personal effects, landed. Mr. Dooley informed by C.O. to send out from shore as early as possible as many skin boats as he may find ashore for the purpose of landing the remaining freight."			
1919-10-14	9	63.33	-171.33	22.5		0.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328	NNE													"8AM to Merid: Location Owing to shortage of coal at Nome three hundred tons were requested of the A.C. Co by radio to be held for the use of the BEAR on her outword trip at the close of the season. 8:10 Put over launch and three boats and started them and one skin boat ashore loaded with Bureau of Education freight.  Half way to the beach the launch broke down and the other boats proceeded under oars. 12:00 Wind having shifted to S.W. with increasing on-shore swell,unable to continue landing freight; recalled and took up all boats."	
1919-10-14	10	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328		315	337	2	29.80	31	30	32	oc	ACu	8				
1919-10-14	11	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328															
1919-10-14	12	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328		248	270	8	29.82	31	30	32	oc	ACu	9				
1919-10-14	13	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328														"Merid to 4PM: Location 12:30 skin boat alongside; loaded it with freight. 2:00 boat returned,lowered and loaded dory; dory in tow of native power boat."	
1919-10-14	14	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328		248	270	5	29.84	28	27	32	oc	ACu	10				
1919-10-14	15	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328															
1919-10-14	16	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328		248	270	5	29.86	28	26	32	oc	ACu	10				
1919-10-14	17	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328														"4PM to 6PM: Location. 4PM to 6PM: R.T. McElligott, 3rd Lieut."	
1919-10-14	18	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328		45	67	8	29.90	28	26	32	oc	CuN	10				
1919-10-14	19	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328															
1919-10-14	20	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	"8PM: Puguviliak, St. Lawrence Id.,"			63.3315	-171.328		360	22	8	29.94	29	27	32	oc	ACu	10				
1919-10-14	21	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328															
1919-10-14	22	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328		360	22	19	29.95	28	27	32	oc	ACu	10				
1919-10-14	23	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328															
1919-10-14	24	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1220.JPG	 			63.3315	-171.328		360	22	30	29.95	28	27	32	oc	CuN	10				
1919-10-15	1	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1223.JPG	 			63.3315	-171.328												"Top of Page: R.T. McElligott, 3rd Lieut. C.G. Roemer, Capt. R.L. Lucas, Capt. F.J. Birkett, 1st Lieut. "			
1919-10-15	2	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	 			63.3315	-171.328		360	22	13	29.96	27	25	32	oc	AS	10				
1919-10-15	3	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	 			63.3315	-171.328															
1919-10-15	4	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	 			63.3315	-171.328		360	22	13	29.97	27	25	32	oc	AS	10				
1919-10-15	5	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	 			63.3315	-171.328														4AM to 8AM: Location. 4AM to 8AM: 8:00 up anchor and underway and stood up NE1/4N.	
1919-10-15	6	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	 			63.3315	-171.328		360	22	8	29.98	29	27	32	oc	ACu	10				
1919-10-15	7	63.33	-171.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	 			63.3315	-171.328															
1919-10-15	8	63.34	-171.31	42.19		1.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	8:00 AM: 8:00 up anchor and underway and stood up NE1/4N.			63.3357	-171.309	NE1/4N	360	22	8	29.97	28	27	32	oc	ACu	8				
1919-10-15	9	63.34	-171.29	42.19		1.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	9:05 AM: 9:05 stopped and anchored in 12.5 fms water 65 fm's st'bd chain. 9:30 AM: 9:30 up anchor and underway and stood up closer to village.			63.34	-171.29	NE1/4N	360	22	8	29.96	28	27	32	oc	ACu	10				
1919-10-15	10	63.34	-171.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	"10:00 AM: 10:00 stopped and anchored in 9.25 fm's water, 50 fm's stb'd chain."			63.3444	-171.294		360	22	8	29.94	27	25	32	oc	ACu	10				
1919-10-15	11	63.34	-171.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	 			63.3444	-171.294															
1919-10-15	12	63.34	-171.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	"Noon: Puguviliak,St. Lawrence Id., North 1 mile."			63.3444	-171.294		360	22	13	29.93	25	23	32	oc	ACu	10				
1919-10-15	13	63.34	-171.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	 			63.3444	-171.294														Merid to 4PM: Location. Merid to 4PM: Natives boating freight during watch.	
1919-10-15	14	63.34	-171.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	 			63.3444	-171.294		315	337	13	29.91	21	19	32	oc	ACu	10				
1919-10-15	15	63.34	-171.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	 			63.3444	-171.294															
1919-10-15	16	63.34	-171.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	 			63.3444	-171.294		315	337	19	29.89	20	18	32	oc	AS	10				
1919-10-15	17	63.34	-171.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	 			63.3444	-171.294															
1919-10-15	18	63.34	-171.29			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1222.JPG	 			63.3444	-171.294		315	337	5	29.88	22	20	32	ocs	AS	10				
