YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	Flora&Fauna	People	Ships	Other		
1921-03-05	3	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25																	
1921-03-05	4	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25		135	153	2	30.01	54	54		ocr	N	10						
1921-03-05	5	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25																	
1921-03-05	6	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25		135	153	2	30.08	54	53		ocr	N	10						
1921-03-05	7	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25																	
1921-03-05	8	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25		135	153	2	30.10	54	54		oc	N	10						
1921-03-05	9	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25																	
1921-03-05	10	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25		135	153	2	30.09	51	54		oc	N	10						
1921-03-05	11	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25																	
1921-03-05	12	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25		180	198	5	30.08	58	56		ocr	N	10						
1921-03-05	13	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25																	
1921-03-05	14	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25		180	198	5	30.07	61	57		ocr	N	10						
1921-03-05	15	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25																	
1921-03-05	16	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25		180	198	5	30.05	67	60		bc	Acu	4						
1921-03-05	17	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25																	
1921-03-05	18	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25		180	198	2	30.03	58	54		bc	Acu	7						
1921-03-05	19	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25																	
1921-03-05	20	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25		0	0	0	30.02	55	54		bc	ci	4						
1921-03-05	21	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25																	
1921-03-05	22	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25		225	243	2	30.04	53	52		ocr	N	10						
1921-03-05	23	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25																	
1921-03-05	24	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0137.JPG	 			37.78	-122.25		225	243	2	30.04	53	52		ocr	N	10						
1921-03-06	1	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0146.JPG	"4PM to Mid.: Anchored 4PM to Mid.: Oakland, California."			37.78	-122.25																	
1921-03-06	2	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25		225	243	2	30.04	54	52		ocr	N	10						
1921-03-06	3	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25																	
1921-03-06	4	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25		225	243	2	30.06	55	54		ocr	N	10						
1921-03-06	5	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25																	
1921-03-06	6	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25		270	288	2	30.07	58	54		oc	N	10						
1921-03-06	7	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25																	
1921-03-06	8	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25		270	288	2	30.10	54	56		bc	Ci	7						
1921-03-06	9	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25																	
1921-03-06	10	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25		315	333	2	30.12	61	58		bc	A-Cu	3						
1921-03-06	11	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25																	
1921-03-06	12	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25		315	333	2	30.14	65	59		bc	A-Cu	3						
1921-03-06	13	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25																	
1921-03-06	14	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25		270	288	2	30.18	69	60		bc	A-Cu	3						
1921-03-06	15	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25																	
1921-03-06	16	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25		270	288	2	30.08	68	60		bc	A-Cu	1						
1921-03-06	17	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25																	
1921-03-06	18	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25		225	243	2	30.04	66	59		bc	A-Cu	2						
1921-03-06	19	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25																	
1921-03-06	20	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25		225	243	2	30.10	60	54		bc	A-Cu	4						
1921-03-06	21	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25																	
1921-03-06	22	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25		225	243	2	30.13	58	52		b	---							
1921-03-06	23	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25																	
1921-03-06	24	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0145.JPG	 			37.78	-122.25		0	0	0	30.15	54	50		bc	A-Cu	4						
1921-03-07	1	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0148.JPG	"4PM to Mid.: Anchored 4PM to Mid.: Oakland, California"			37.78	-122.25																	
1921-03-07	2	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	 			37.78	-122.25		0	0	0	30.08	50	48		bc								
1921-03-07	3	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	 			37.78	-122.25																	
1921-03-07	4	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	 			37.78	-122.25		0	0	0	30.06	52	49		b	----	0						
1921-03-07	5	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	 			37.78	-122.25																	
1921-03-07	6	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	 			37.78	-122.25		0	0	0	30.04	51	50		bc	A-Cu	2						
1921-03-07	7	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	 			37.78	-122.25																	
1921-03-07	8	37.78	-122.25			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0147.JPG	 			37.78	-122.25		225	243	2	30.09	50	48		oc	N	10						
