YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Weather	Low	Mid	High	Ceil	From	Amount	VisM	Flora&Fauna	Ships	Other
1950-01-03	7	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	 						340	12	30.03	42	42	0				99		0	4			
1950-01-03	8	33.76	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	0805: Various courses out of Harbor. 0839 set course 146T						340	12	30.06	42	42	0				99		0	7			
1950-01-03	9	33.65	-118.13	146		14.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	 						140	10	30.04	46	44	0				99		0	7			
1950-01-03	10	33.45	-117.96	146		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	 						130	7	30.05	49	44	0				99		0	7			
1950-01-03	11	33.25	-117.8	146		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	 						140	7	30.06	52	45	0				99		0	7			
1950-01-03	12	33.06	-117.64	146		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	"1218: 143T Noon: Long Beach, Cal."						135	6	30.04	56	48	0				99		0	4			
1950-01-03	13	32.87	-117.45	143		15.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	 						140	6	30.06	61	51	0				99		0	20			
1950-01-03	14	32.67	-117.27	143		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	1408: 130T. 1426 manouvering.						145	6	30.05	54	54	0				99		0	20			
1950-01-03	15	32.7	-117.17	75		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	"1529: Moored San Diago, Cal."						220	4	30.02	59	50	1	sc			99		3	20			
1950-01-03	16	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	 						183	4	30.00	57	50	1		as		99		2	7			
1950-01-03	17	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	 						190	5	30.00	55	50	1				99		2	4			
1950-01-03	18	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	 						165	4	30.02	54	47					99		2	2			
1950-01-03	19	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	 						180	6	30.02	53	45					99		2	1			
1950-01-03	20	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	 						360	0	30.02	47	44					99		2	1			
1950-01-03	21	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	 						5	6	30.03	47	44					99		2	1			
1950-01-03	22	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	 						360	10	30.03	46	43					99		2	1			
1950-01-03	23	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	 						360	10	30.03	44	42					99		2	1			
1950-01-03	24	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0007.jpg	 						315	9	30.03	44	42					99		2	1			
1950-01-04	1	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0011.jpg	 						314	9	30.03	44	36	1				99	315	2	1			
1950-01-04	2	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						345	7	30.03	46	36	1				99	345	2	1			
1950-01-04	3	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						345	7	30.03	46	36	1				99	345	2	1			
1950-01-04	4	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						315	5	30.03	46	36	1				99	315	2	1			
1950-01-04	5	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						265	6	30.04	44	39	1				99	265	2	1			
1950-01-04	6	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						360	8	30.03	43	35	1				99	0	2	1			
1950-01-04	7	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						20	6	30.04	43	36	1				99		1	7			
1950-01-04	8	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						130	8	30.05	44	38	1				99		1	7			
1950-01-04	9	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						195	8	30.06	47	40	1				99		1	7			
1950-01-04	10	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						280	6	30.04	50	46	1				99		1	7			
1950-01-04	11	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						300	5	30.02	55	48	1				99		1	7			
1950-01-04	12	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	"Noon: Moored San Diago, Cal."						300	5	30.02	55	48	1				99		1	7			
1950-01-04	13	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						300	10	30.01	55	48	1	cu			75	300	3	7			
1950-01-04	14	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						230	21	29.99	56	48	2	cu			75	30	7	7			
1950-01-04	15	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						220	12	29.99	68	57	2	cu			75	220	5	7			
1950-01-04	16	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						220	8	29.99	55	48	2	cu			75	220	6	7			
1950-01-04	17	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						220	6	29.99	55	48	2	cu			75	220	5	7			
1950-01-04	18	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						250	14	29.99	53	47	2	cu			75	250	4	4			
1950-01-04	19	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						250	12	30.01	52	47	2	cu			75	250	5	4			
1950-01-04	20	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						245	8	30.01	51	46	2	cu			75	245	4	4			
1950-01-04	21	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						250	9	30.02	51	47	1	cu			75	250	4	4			
1950-01-04	22	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						200	7	30.04	50	47	1	cu			75	200	4	4			
1950-01-04	23	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						255	7	30.05	49	47	1	cu			75	255	4	4			
1950-01-04	24	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0009.jpg	 						255	8	30.06	49	45	2	cu			75	255	4	4			
1950-01-05	1	32.7	-117.17			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0013.jpg	 						250	7	30.08	47	45	0				99		0	7			
