YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Attd	Dry	Wet	TSI	SeaT	Weather	Low	Mid	High	Ceil	From	Amount	VisM	People	Ships	Other
1947-07-03	9	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						170	4	30.05		59	58			3	stsc			20	170	10	7			
1947-07-03	10	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						170	4	30.06		60	60			3	stsc			20	170	10	7			
1947-07-03	11	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						175	4	30.05		63	63			3	stsc			30	170	10	7			
1947-07-03	12	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						160	2	30.05		64	54			3	sc			30	160	10	7			
1947-07-03	13	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						150	3	30.07		65	65			3	sc			30	150	10	7			
1947-07-03	14	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						140	2	30.09		67	67			3	sc			20	150	10	7			
1947-07-03	15	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						140	2	30.1		67	67			3	sc			25	150	10	7			
1947-07-03	16	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						170	4	30.1		69	62			3	sc			30	170	9	7			
1947-07-03	17	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						175	4	30.1		69	62			3	sc			30	175	9	7			
1947-07-03	18	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						175	4	30.1		69	63			3	sc			30	175	9	7			
1947-07-03	19	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						180	4	30.1		65	64			3	sc			30	180	9	7			
1947-07-03	20	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						185	4	30.1		65	65			3	sc			30	185	9	7			
1947-07-03	21	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						180	4	30.1		65	65			3	sc			30	180	9	7			
1947-07-03	22	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						160	3	30.1		63	63			2	sc			20	160	8	7			
1947-07-03	23	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						160	2	30.1		62	62			2	sc			20	160	2	7			
1947-07-03	24	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0008.jpg	 						140	2	30.1		60	69			1	sc			20	160	3	7			
1947-07-04	1	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						120	2	30.09		57	58			1	st			20	120	2	7			
1947-07-04	2	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						100	2	30.09		58	58			1	st			20	100	4	7			
1947-07-04	3	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						190	2	30.09		57	57			1	st			20	100	3	7			
1947-07-04	4	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						150	3	30.1		56	56			2	st	ac	cc	20	150	8	7			
1947-07-04	5	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						160	3	30.09		57	57			2	sc	ac	cc	60	160	7	7			
1947-07-04	6	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						170	3	30.08		75	65			2	sc	ac	cc	60	170	5	7			
1947-07-04	7	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						170	2	30.08		79	67			2	sc	ac	cc	60	170	4	7			
1947-07-04	8	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						170	2	30.08		79	67			2	sc	ac		60	170	5	7			
1947-07-04	9	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						170	2	30.08		78	67			2	sc	ac		60	170	4	7			
1947-07-04	10	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						170	2	30.07		80	79			2	sc	ac		60	170	4	7			
1947-07-04	11	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						170	2	30.06		82	81			2	sc	ac		60	170	4	7			
1947-07-04	12	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						170	2	30.06		82	81			2	sc	ac		60	170	4	0.25			
1947-07-04	13	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						170	2	30.06		82	82			2	cs	ac		60	170	4	0.25			
1947-07-04	14	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						170	2	30.04		80	80			2	cs	ac		60	170	4	0.25			
1947-07-04	15	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						170	2	30		79	79			2	cs	ac		40	170	4	0.25			
1947-07-04	16	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						180	2	29.93		78	76			3	cv	as	cs	20	170	7	7			
1947-07-04	17	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						180	2	29.95		77	75			3	cv	as	cs	20	170	6	7			
1947-07-04	18	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						270	3	29.93		73	69			2	cv	as	cs	40	270	5	7			
1947-07-04	19	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						260	2	29.92		71	70			1	sc	as	cs	23	260	4	7			
1947-07-04	20	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						200	2	29.92		68	67			1	sc		cs	24	200	3	7			
1947-07-04	21	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						200	2	29.93		67	66			1	sc		cs	23	200	2	7			
1947-07-04	22	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						210	2	29.93		66	65			1	sc		cs	24	210	3	7			
1947-07-04	23	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						210	3	29.93		66	65			2	sc		cs	24	210	6	4			
1947-07-04	24	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0010.jpg	 						210	3	29.93		67	66			2	sc			24	210	6	4			
1947-07-05	1	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	3	29.93		67	66			2	sc			24	210	6	4			
1947-07-05	2	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	3	29.94		67	66			2	sc			24	210	6	4			
1947-07-05	3	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	3	29.95		67	66			2	sc			24	210	6	4			
1947-07-05	4	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						195	4	29.95		69	68			2	sc			20	195	8	7			
1947-07-05	5	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						160	4	29.95		69	67			3	stsc			20	160	8	7			
1947-07-05	6	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						140	4	29.96		70	70			2	stsc		ci	20	180	10	7			
1947-07-05	7	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						135	3	29.96		72	71			2	stsc		ci	20	140	6	7			
1947-07-05	8	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						165	4	29.96		77	64			2	stsc			30	165	5	7			
1947-07-05	9	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						180	4	29.96		91	77			2	sc			30	180	5	7			
1947-07-05	10	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						180	4	29.96		93	79			1	stsc			30	180	4	20			
1947-07-05	11	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						180	4	29.96		93	80			1	st			30	180	4	20			
1947-07-05	12	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						180	3	29.96		84	80			1	sc			30	180	2	20			
1947-07-05	13	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	4	29.96		82	76			1	sc			35	210	3	20			
1947-07-05	14	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	4	29.96		78	75			1	sc			35	210	4	20			
