YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Attd	Dry	Wet	Water	SeaT	Weather	Low	Mid	High	Ceil	From	Amount	VisM	People	Ships	Other
1948-09-04	6	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						155	0	29.76		64	63			40	st			5		10	2			
1948-09-04	7	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						165	2	29.76		64	63			40	st			2		10	2			
1948-09-04	8	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						170	1	29.76		64	64			40	ns			2		10	2			
1948-09-04	9	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						170	1	29.80		64	64			40	ns			2		10	2			
1948-09-04	10	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						170	1	29.80		65	67			40	ns			5	175	10	2			
1948-09-04	11	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						175	1	29.89		69	64			40	st			8	170	10	2			
1948-09-04	12	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						175	1	29.80		68	68			40	st			8	174	10	2			
1948-09-04	13	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						225	7	29.80		74	74			40	st			8	225	10	6			
1948-09-04	14	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						225	7	29.80		74	74			40	st			8	225	10	6			
1948-09-04	15	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						225	7	29.80		70	74			40	st			8	225	10	7			
1948-09-04	16	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						215	6	29.80		70	74			40	st			8	225	10	7			
1948-09-04	17	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						215	6	29.80		70	74			40	st			8	215	10	6			
1948-09-04	18	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						170	6	29.78		70	68			40	st			8	215	10	7			
1948-09-04	19	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						170	4	29.76		70	65			3	st			8	350	10	6			
1948-09-04	20	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						350	3	29.76		69	64			1	sc			18	350	3	6			
1948-09-04	21	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						350	3	29.78		66	64			1	sc			18	340	3	6			
1948-09-04	22	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						340	2	29.79		66	64			1	sc			18	200	3	6			
1948-09-04	23	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	 						200	1	29.80		66	64			1	sc			18	200	3	6			
1948-09-04	24	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0009.jpg	"0000-0400: Moored. Moored Port side to pier #1, berth #11, Long Beach, Naval Shipyard, California, with six (6) standard mooring lines"						200	1	29.80		66	65			1	sc			18	200	3	6			
1948-09-05	1	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0012.jpg	 						15		29.80		63	64			40	ST			45	15	10	1			
1948-09-05	2	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						20		29.80		64	65			40	ST			40	20	10	1			
1948-09-05	3	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						20		29.89		64	65			40	AS			40	20	4	1			
1948-09-05	4	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						20		29.80		64	65			40	AS			40	20	4	1			
1948-09-05	5	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						20		29.80		66	65			40	AS			40	20	4	1			
1948-09-05	6	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						15		29.80		66	65			40	AS			40	15	4	1			
1948-09-05	7	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						80		29.80		64	64			40	AS			20		10	5			
1948-09-05	8	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						100	1	29.86		64	65			40	CU			20		10	5			
1948-09-05	9	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						140	1	29.86		65	65			2	CU			50	140	5	6			
1948-09-05	10	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						190	1	29.87		68	80			2	CU			50	190	3	6			
1948-09-05	11	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						190	2	29.87		83	80			2	CU			50	190	3	6			
1948-09-05	12	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						210	2	29.86		83	73			2	CU			50	210	3	6			
1948-09-05	13	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						210		29.86		79	73			2	CU			50	210	3	6			
1948-09-05	14	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						210	6	29.85		75	70			2	CU			50	210	4	6			
1948-09-05	15	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						210	6	29.84		73	69			2	CU			50	210	4	6			
1948-09-05	16	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						210	6	29.84		73	68			2	CU			50	210	4	6			
1948-09-05	17	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						210	6	29.84		73	69			2	CU			50	210	4	6			
1948-09-05	18	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						210	6	29.84		73	69			2	CU			50	210	4	6			
1948-09-05	19	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						210	6	29.84		70	65			2	CU			50	210	4	5			
1948-09-05	20	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						210	4	29.82		70	65			1	CU			50	210	10	5			
1948-09-05	21	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						210	8	29.82		76	66			1	CU			50	210	10	5			
1948-09-05	22	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						210	8	29.82		70	66			1	CU			50	210	10	5			
1948-09-05	23	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	 						210		29.82		70	64							50	210	10	5			
1948-09-05	24	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0011.jpg	"0000-0400: Moored. Moored port side to pier #1, berth #11, Long Beach, Naval Shipyard, Long Beach, California with 6 standard mooring lines. "						150		29.93		71								50	210	10	5			
1948-09-06	1	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0015.jpg	 						215	0	29.82		60	65			1				10	214	6	4			
1948-09-06	2	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	 						214	0	29.80		55	54			1				10	214	6	4			
1948-09-06	3	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	 						214	0	29.80		55	54			1				16	215	6	4			
1948-09-06	4	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	 						214	0	29.82		57	57			1				16	215	6	4			
1948-09-06	5	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	 						214	0	29.82		58	58			1				16	215	6	4			
1948-09-06	6	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	 						214	0	29.86		63	63			1				16	215	6	4			
1948-09-06	7	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	 						214	1	29.86		65	64			1				20	10	8	3			
1948-09-06	8	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	 						10	1	29.86		65	65			1				20	10	8	2			
1948-09-06	9	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	 						10	1	29.86		66	65			1				20	20	8	3			
1948-09-06	10	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	 						20	1	29.86		65	63			1				20	20	8	3			
1948-09-06	11	33.75	-118.24			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/990/12099037/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1948-09/burton-island-agb-1-1948-09-0013.jpg	 						20	1	29.86		65	63			1				20	20	8	3			
