YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships
1930-11-13	14	29.75	112.42	v		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	 			29.75	112.42	v	158	156	2	30.3	65	63	52	65	bcz	cist		4	20	
1930-11-13	15	29.84	112.39	v		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	"1512h: Passed Point Beacon, milage 261 1527h Passed Wun ze Chan"			29.84	112.39	v	180	178	2	30.28	69	65	54	65	bcz	cist		4	20	
1930-11-13	16	29.98	112.42	v		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	1635h: Passed Hosueh (Hohia) milage 272			29.98	112.42	v	180	178	2	30.29	75	65	60	65	bcz	cist		5	20	
1930-11-13	17	30.06	112.34	v		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	"1735h: Passed Matachi, milage 280 1755h Passed Tao-Hu-Ti village, milage 283"			30.06	112.34	v	191	189	2	30.26	70	63	58	65	bcz	cist		6	15	
1930-11-13	18	30.07	112.23	v		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	"1807h: Anchored at Milage 284 above Hankow, China"			30.07	112.23	v	191	189	2	30.29	71	64	59	65	bcz	cist		6	15	
1930-11-13	19	30.09	112.21			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	 			30.09	112.21		225	223	2	30.28	63	63	59		bcz	cist		6	10	
1930-11-13	20	30.09	112.21			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	 			30.09	112.21		225	223	2	30.3	57	57	54		bcz	cist		9	15	
1930-11-13	21	30.09	112.21			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	 			30.09	112.21		225	223	2	30.32	56	56	53		bcz	cist		9	15	
1930-11-13	22	30.09	112.21			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	 			30.09	112.21		225	223	2	30.34	54	54	51		bcz	cist		9	15	
1930-11-13	23	30.09	112.21			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	 			30.09	112.21		225	223	2	30.36	54	54	51		bcz	cist		9	15	
1930-11-13	24	30.09	112.21			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0691.JPG	"0000h: Anchored at milage 284 above Hankow, China"			30.09	112.21		225	223	2	30.36	54	54	51		bcz	cist		6	10	
1930-11-14	1	30.09	112.21			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	 			30.09	112.21		225	223	2	30.06	54	54	51		bc 	cist		8	10	
1930-11-14	2	30.09	112.21			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	 			30.09	112.21		225	223	2	30.06	54	54	51		bc 	cist		8	10	
1930-11-14	3	30.09	112.21			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	 			30.09	112.21		225	223	2	30.06	54	54	51		bc 	cist		8	10	
1930-11-14	4	30.09	112.21			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	 			30.09	112.21		225	223	2	30.06	54	54	51		bc 	cist		8	10	
1930-11-14	5	30.09	112.21			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	 			30.09	112.21		225	223	2	30.35	53	53	51		bcz	cist		8	10	
1930-11-14	6	30.09	112.21			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	0615h: Underway for upriver various courses conforming to channel			30.09	112.21		225	223	2	30.35	53	53	50		bcz	cist		8	10	
1930-11-14	7	30.17	112.22	v		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	 			30.17	112.22	v	135	133	2	30.37	62	54	51	65	z	cist		4	12	
1930-11-14	8	30.25	112.28	v		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	"0828h: Passed Shasi Customs House, milage 303"			30.25	112.28	v	180	178	1	30.39	60	55	51	65	bcz	cicu		4	12	
1930-11-14	9	30.31	112.2	v		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	"0918h: Passed Taipingkan village, milage 310 0930h Anchored at milage 313 (due to fog) "			30.31	112.2	v	180	178	1	30.38	61	61	57	65	bcz	cicu		4	10	
1930-11-14	10	30.28	112.06	v		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	"1004h: Underway 1043h Passed Yenso, milage 318"			30.28	112.06	v	180	178	1	30.35	60	65	57	65	bcz	cicu		4	15	
1930-11-14	11	30.32	111.95	v		10.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	 			30.32	111.95	v	180	178	1	30.32	73	67	61	65	bcz	cicu		4	15	
1930-11-14	12	30.4	111.89	v		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	1205h: Passed Beacon 38-A			30.4	111.89	v	180	178	1	30.38	71	62	61	65	bcz	cicu		4	15	
1930-11-14	13	30.42	111.78	v		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	 			30.42	111.78	v	180	178	2	30.24	70	63	62	65	bcz	cicu		5	15	
1930-11-14	14	30.38	111.66	v		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	1426h: Passed Beacon 41-A 1439h Anchored at milage 344.7			30.38	111.66	v	180	178	2	30.22	68	64	62	65	o	cicu		10	15	
1930-11-14	15	30.29	111.6	v		9.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	1507h: Underway various courses following channel enroute to Ichang 1512h Passed Beacon 41B 1548h Passed Yang Chi village			30.29	111.6	v	180	178	2	30.22	67	68	62	65	o	stcu		10	18	
1930-11-14	16	30.29	111.52	v		10.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	1613h: Passed Chihkiang Pagoda 			30.29	111.52	v	135	133	2	30.21	66	67	62	65	o	stcu		10	20	
1930-11-14	17	30.4	111.52	v		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	1753h: Passed Itu Rocks beacon			30.4	111.52	v	135	133	2	30.22	65	66	62	65	o	stcu		10	15	
1930-11-14	18	30.48	111.44	v		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	1811h: Anchored at milage 368			30.48	111.44	v	135	133	2	30.22	65	66	62	65	o	stcu		10	15	
1930-11-14	19	30.5	111.43	v		9.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	 			30.5	111.43	v	0	0	0	30.24	68	68	63	65	o	stcu		10	15	
1930-11-14	20	30.5	111.43			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	 			30.5	111.43		0	0	0	30.27	68	68	64		cz			10	10	
1930-11-14	21	30.5	111.43			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	 			30.5	111.43		0	0	0	30.27	66	66	63		bcz	st 		8	10	
1930-11-14	22	30.5	111.43			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	 			30.5	111.43		0	0	0	30.27	65	65	61		bcz	st 		5	8	
1930-11-14	23	30.5	111.43			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	 			30.5	111.43		0	0	0	30.3	64	64	61		bcz	st 		5	8	
1930-11-14	24	30.5	111.43			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0693.JPG	"0000h: Anchored at milage 368 above Hankow, China"			30.5	111.43		0	0	0	30.3	61	61	59		bcz	st 		5	8	
1930-11-15	1	30.5	111.43			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.5	111.43		0	0	0	30.31	61	61	59		oz	stcu	315	3	10	
1930-11-15	2	30.5	111.43			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	"0200h: Visibility is zero due to fog (reported in image 696), no cloud reported at the time as probably obscured by fog"			30.5	111.43		0	0	0	30.32	58	58	55		bf		315		0	
1930-11-15	3	30.5	111.43			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.5	111.43		0	0	0	30.32	57	57	56		bf				0	
1930-11-15	4	30.5	111.43			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.5	111.43		0	0	0	30.3	58	58	56		b 				0	
1930-11-15	5	30.5	111.43			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.5	111.43		0	0	0	30.32	58	58	56		f				0	
1930-11-15	6	30.5	111.43			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.5	111.43		0	0	0	30.35	58	58	55		f				0	
1930-11-15	7	30.5	111.43			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.5	111.43		0	0	0	30.39	57	57	56		f				0	
1930-11-15	8	30.5	111.43			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.5	111.43		315	313	2	30.41	59	59	57		of				0	
1930-11-15	9	30.5	111.43			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	0945h: Underway various courses following channel			30.5	111.43		315	313	2	30.41	60	60	58		of				0.4	
1930-11-15	10	30.52	111.41	v		2.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	1000h: Passed Beacon 46-A			30.52	111.41	v	360	358	2	30.42	64	64	60	65	of				0.9	
1930-11-15	11	30.61	111.37	v		10		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.61	111.37	v	360	358	2	30.42	66	66	61	65	of				2	
1930-11-15	12	30.68	111.29	v		10		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	1203h: Passed Ichang Pagoda 1222h Moored starboard side to Socony Installation pontoon astern of USS Tutuila			30.68	111.29	v	360	358	2	30.36	64	69	63	65	of				4	
1930-11-15	13	30.69	111.28	v		3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.69	111.28	v	0	0	0	30.34	64	64	68	65	of			3	5	
1930-11-15	14	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.69	111.28		0	0	0	30.29	65	65	74		of			3	10	
1930-11-15	15	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.69	111.28		0	0	0	30.28	65	65	74		of			3	10	
1930-11-15	16	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.69	111.28		0	0	0	30.29	74	74	66		bcz	ci		4	8	
1930-11-15	17	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.69	111.28		0	0	0	30.28	71	71	64		bcz	ci		4	8	
1930-11-15	18	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.69	111.28		0	0	0	30.3	72	72	65		bcz	ci		4	8	
1930-11-15	19	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.69	111.28		0	0	0	30.35	71	71	64		bcz	ci		4	8	
1930-11-15	20	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.69	111.28		0	0	0	30.38	70	70	63		bcz	ci		4	8	
1930-11-15	21	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.69	111.28		0	0	0	30.41	67	67	61		bcz	ci		4	8	
1930-11-15	22	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.69	111.28		0	0	0	30.43	66	66	61		bcz	ci		4	8	
1930-11-15	23	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	 			30.69	111.28		0	0	0	30.47	60	60	56		bcz	ci		4	8	
1930-11-15	24	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0695.JPG	"0000h: Moored to Socony Installation Pontoon, Ichang, China"			30.69	111.28		0	0	0	30.47	60	60	56		bcz	ci		4	8	
1930-11-16	1	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	 			30.69	111.28		45	43	2	30.47	61	61	57		bcz	ci 		5	15	
1930-11-16	2	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	 			30.69	111.28		45	43	2	30.44	59	59	54		bcz	ci 		5	15	
1930-11-16	3	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	 			30.69	111.28		0	0	0	30.44	57	57	54		bcz	ci 		5	18	
1930-11-16	4	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	 			30.69	111.28		0	0	0	30.42	56	56	53		bcz	ci 		5	18	
1930-11-16	5	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	 			30.69	111.28		360	358	1	30.44	56	56	53		bcz	cu		4	18	
1930-11-16	6	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	 			30.69	111.28		360	358	1	30.44	56	56	53		bcz	cu		4	18	
1930-11-16	7	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	 			30.69	111.28		360	358	1	30.44	58	58	54		of				2	
1930-11-16	8	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	 			30.69	111.28		0	0	0	30.43	59	59	55		of				4	
1930-11-16	9	30.69	111.28			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/panayii-b02of07/panayii-b02of07_0697.JPG	 			30.69	111.28		0	0	0	30.43	59	59	54		of				12	
