YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	Ships
1933-06-09	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	 						338	352	24	30.33	44	43		c	cu-n	315	8	20		
1933-06-09	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	 																			
1933-06-09	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	 																			
1933-06-09	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	 																			
1933-06-09	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	 						315	329	8	30.36	43	41		c	cu-n	315	7	20		
1933-06-09	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	 																			
1933-06-09	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	 																			
1933-06-09	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	 																			
1933-06-09	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0013.JPG	 						225	239	8	30.39	49	48		c	cu-n	270	6	20		
1933-06-10	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 																			
1933-06-10	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 																			
1933-06-10	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 																			
1933-06-10	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 						0	0	0	30.40	48	46		c	a-cu	315	8	20		
1933-06-10	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 																			
1933-06-10	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 																			
1933-06-10	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 																			
1933-06-10	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 						45	59	2	30.39	50	46		c	cu	315	9	20		
1933-06-10	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 																			
1933-06-10	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 																			
1933-06-10	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 																			
1933-06-10	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	Noon: Unalaska						45	59	8	30.38	46	44		c	a-cu	90	9	20		
1933-06-10	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 																			
1933-06-10	14	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 																			
1933-06-10	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 																			
1933-06-10	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 						45	59	5	30.36	44	42		bc	ci	90	3	20		
1933-06-10	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 																			
1933-06-10	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0014.JPG	 																			
