YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships	Merc Baro	Alt Baro Notes	Aneroid Baro	Aneroid - Merc	Baro Orig	Merc Only
1873-01-12	12	5.65	100.08	113		7.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	 			5 39 15 N	100 4 38 E	"ESE1/2E, SEbyE1/2E"	90	92	8	29.99	80	81	81	81	bc	cirro cum	8							29.99	29.99
1873-01-12	13	5.61	100.15	123.75		7.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	 					SEbE	79	81	8	29.97	82	82	81	81	bc	cir cum	8							29.97	29.97
1873-01-12	14	5.57	100.23	123.75		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	 					SEbE	79	81	5	29.94	84	83	83	81	bc	cir cum	8							29.94	29.94
1873-01-12	15	5.50	100.29	888		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	1540: Anchored					In charge of Pilot	225	227	2	29.92	84	84	85	82	bc	cir cum	8							29.92	29.92
1873-01-12	16	5.43	100.35	888		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	 					Standing up for !Penang!	225	227	2	29.92	84	84	85	82	bc	cir cum	8							29.92	29.92
1873-01-12	17	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	 						270	272	2	29.90	88	85	85		bc	stratus & cirrus	9							29.90	29.90
1873-01-12	18	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	 						270	272	3	29.92	88	85			bc	stratus & cirrus	8							29.92	29.92
1873-01-12	19	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	 						0	0	0	29.94	84	84			bcm	stratus & cirrus	8							29.94	29.94
1873-01-12	20	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	 						0	0	0	29.95	84	84			bm	stratus & cirrus	10							29.95	29.95
1873-01-12	21	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	 						0	0	0	29.99	84	83			bm	cirrus & stratus	10							29.99	29.99
1873-01-12	22	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	 						169	171	1	29.98	83	82			bm	cirrus & stratus	10							29.98	29.98
1873-01-12	23	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	 						169	171	1	29.98	83	82			bm	cirrus & stratus	10							29.98	29.98
1873-01-12	24	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-072.JPG	"0000: At Anchor, off Penang"						169	171	1	29.98	82	81			bm	cirrus & stratus	10							29.98	29.98
1873-01-13	1	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 						158	160	2	29.98	81	81			bcm	cirro	9							29.98	29.98
1873-01-13	2	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 						169	171	2	29.98	81	81			bcm	cirro	9							29.98	29.98
1873-01-13	3	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 						169	171	1	29.97	81	80			bcm	cirro	9							29.97	29.97
1873-01-13	4	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 						169	171	1	29.96	80	80			bcm	cirro	9							29.96	29.96
1873-01-13	5	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 						68	70	2	29.94	79	78			bc	cirro	8							29.94	29.94
1873-01-13	6	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 						68	70	2	29.95	79	78			bc	cirro	8							29.95	29.95
1873-01-13	7	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 						45	47	2	29.95	79	78			bc	cirro	7							29.95	29.95
1873-01-13	8	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 						45	47	2	29.95	79	78			bc	cirro	7							29.95	29.95
1873-01-13	9	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 						23	25	1	30.01	80	79			bm	cirro	10							30.01	30.01
1873-01-13	10	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 						23	25	1	30.02	81	80			bm	cirro	10							30.02	30.02
1873-01-13	11	5.43	100.35			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	1100AM: Got Underway. Started ahead under steam for Singaport in charge of pilot						23	25	1	30.00	82	82			bm	cirro	10							30.00	30.00
1873-01-13	12	5.33	100.36	180		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 						225	227	1	29.99	82	83			bcm	cirrus & cum	7							29.99	29.99
1873-01-13	13	5.24	100.28	213.75		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	1340: Pulo Kandy bore N1/8W and east point of Pulo Jerah NE1/2N. Ship's head S1/2E. Ship steaming through Malacca Straits					SWbS	225	227	5	29.97	84	86	85	85	bcm	cirrus &  cir cum	7							29.97	29.97
1873-01-13	14	5.14	100.23	196		5.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 					"SSW, S1/2E"	236	238	5	29.95	84	86	85	84	bcm	cirrus &  cir cum	8							29.95	29.95
1873-01-13	15	5.02	100.22	174.38		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 					S1/2E	248	250	5	29.93	85	84	84	84	bcm	cirrus &  cir cum	6							29.93	29.93
1873-01-13	16	4.91	100.21	174.38		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 					S1/2E	248	250	5	29.91	85	84	84	84	bcm	cirrus &  cir cum	6							29.91	29.91
1873-01-13	17	4.79	100.20	174.38		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 					S1/2E	225	227	5	29.93	84	84	83	84	bcm	cirrus &  cir cum	7							29.93	29.93
1873-01-13	18	4.67	100.19	174.38		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 					S1/2E	225	227	5	29.96	84	83	83	82	bcm	cir cum & strat	6							29.96	29.96
1873-01-13	19	4.53	100.18	174.38		7.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 					S1/2E	225	227	5	29.94	84	82	82	82	bcl	cirro cum	4							29.94	29.94
1873-01-13	20	4.40	100.17	174.38		7.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 					S1/2E	225	227	5	30.00	84	83	83	82	bcl	cir cum  cirro cum	4							30.00	30.00
1873-01-13	21	4.27	100.15	174.38		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	 					S1/2E	225	227	5	30.00	83	83	83	82	bc	cirro cum	9							30.00	30.00
1873-01-13	22	4.15	100.14	174.38		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	2200: Sighted Pulo Jerrahs on port bow					S1/2E	180	182	1	30.00	83	83	83	82	b	cirro cum	9							30.00	30.00
1873-01-13	23	4.02	100.13	174.38		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	"2359: at end of watch, land in sight on starbd beam and Pulo Jerras on port beam."					S1/2E	180	182	2	30.00	83	83	83	82	bc	cirro cum	6							30.00	30.00
1873-01-13	24	3.90	100.12	174.38		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-073.JPG	"0000: SSE1/2E 0000: At sea, making passage to Singapore"					S1/2E	180	182	2	30.00	83	83	83	82	bc	cirro cum	6							30.00	30.00
1873-01-14	1	3.82	100.20	123.75		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	0100: SEbE					SEbE	79	81	13	30.00	83	83	82	82	bc	cirro cum	7							30.00	30.00
1873-01-14	2	3.76	100.28	112.5		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					ESE	68	70	13	29.97	83	83	82	82	bc	cirro cum	7							29.97	29.97
1873-01-14	3	3.70	100.37	112.5		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					ESE	68	70	9	29.96	83	83	82	82	bc	cirro cum	7							29.96	29.96
1873-01-14	4	3.64	100.46	112.5		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					ESE	79	81	6	29.94	82	82	82	82	bcp	cirro cum & strat	5							29.94	29.94
1873-01-14	5	3.59	100.55	112.5		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					ESE	79	81	13	29.96	82	82	82	81	bcp	cir cum & nimb	3							29.96	29.96
1873-01-14	6	3.47	100.58	151.88		7.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					SSE1/2E	315	317	1	29.98	82	81	81	80	op	cir cum & nimb	0							29.98	29.98
1873-01-14	7	3.35	100.61	151.88		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					SSE1/2E	315	317	1	30.01	80	80	79	80	bc	nimb	0							30.01	30.01
1873-01-14	8	3.27	100.69	123.75		7.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					SEbE	360	2	1	30.04	80	80	80	80	or	cum strat	1							30.04	30.04
1873-01-14	9	3.19	100.77	123.75		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					SEbE	180	182	5	30.08	82	80	80	82	bcq	cum nimb	1							30.08	30.08
1873-01-14	10	3.11	100.85	123.75		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					SEbE	180	182	2	30.07	82	82	81	82	bc	cum nimb	3							30.07	30.07
1873-01-14	11	3.04	100.92	123.75		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	"1100: Sighted Light ship bearing SbE1/2E (mag). Altered course, steering remainder of watch for light ship."					SEbE	225	227	5	30.06	82	80	80	82	bc	cir cum & strat	5							30.06	30.06
1873-01-14	12	2.93	100.94	159		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 			2 56 4 N	100 56 6 E	"SbE1/2E, SSE"	225	227	5	30.04	82	81	81	82	bc	cir cum & strat	8							30.04	30.04
1873-01-14	13	2.89	101.05	888		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					steering by channel	180	182	1	30.00	83	83	83	82	bc	cir cum strat	7							30.00	30.00
1873-01-14	14	2.82	101.14	123.75		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					SEbE	180	182	1	29.96	83	84	83	82	bc	cir cum strat	8							29.96	29.96
1873-01-14	15	2.75	101.24	123.75		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					SEbE	0	0	0	29.94	83	84	83	82	bc	cir cum strat	4							29.94	29.94
1873-01-14	16	2.68	101.33	123.75		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					SEbE	0	0	0	29.93	82	83	83	82	bc	cir cum strat	2							29.93	29.93
1873-01-14	17	2.62	101.43	123		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	1745: Sighted Cape Rachada ahead. 					SEbE1/2E	180	182	1	29.97	82	83	83	82	bc	cir cum & nimb	2							29.97	29.97
1873-01-14	18	2.56	101.53	118.12		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	1815: Sighted Cape Rachada light.					SEbE1/2E	90	92	2	29.98	82	83	83	82	bc	cir cum & nimb	1							29.98	29.98
1873-01-14	19	2.50	101.64	118.12		7.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					SEbE1/2E	113	115	1	30.00	83	83	82	81	bc	cir cum & nimb	3							30.00	30.00
1873-01-14	20	2.44	101.74	118.12		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	 					SEbE1/2E	135	137	1	30.02	83	82	82	80	bc	cir cum & nimb	3							30.02	30.02
1873-01-14	21	2.38	101.84	118.12		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-lackawanna-013/581208-lackawanna-013-074.JPG	2100: Cape Rachada light bore NNE1/2E distant 2 miles. Ship's head SEbE1/2E. CC SEbE					SEbE1/2E	90	92	9	30.02	82	81	81	80	bcql	cum nimb	2							30.02	30.02
