YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships
1875-01-03	24	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-012.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-012.JPG	00: At anchor off Yokohama Japan						360	356	19	30.2	42	42	40		bc	cum	5			
1875-01-04	1	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						349	345	19	30.21	42	42	40		bc	cum	5			
1875-01-04	2	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						349	345	13	30.22	42	42	40		bc	cum	5			
1875-01-04	3	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						349	345	8	30.23	42	42	40		bc	cum	5			
1875-01-04	4	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						349	345	8	30.26	41	42	40		bc	cum	5			
1875-01-04	5	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						338	334	13	30.25	40	38	38		bc	cum	5			
1875-01-04	6	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						360	356	13	30.26	40	36	37		bc	cum	5			
1875-01-04	7	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						360	356	13	30.27	39	36	36		bc	cir str	5			
1875-01-04	8	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						360	356	13	30.28	38	36	36		bc	cir str	5			
1875-01-04	9	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						360	356	13	30.28	39	37	37		oc	cum str	0			
1875-01-04	10	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						360	356	13	30.3	39	37	37		oc	cum str	0			
1875-01-04	11	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						360	356	13	30.3	41	39	39		oc	cum str	0			
1875-01-04	12	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						360	356	13	30.3	41	41	39		oc	cum str	0			
1875-01-04	13	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						45	41	5	30.29	42	42	40		oc	cir cum	0			
1875-01-04	14	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						45	41	5	30.28	43	43	42		oc	cir cum	0			
1875-01-04	15	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						45	41	5	30.26	43	44	42		bc	cir cum	1			
1875-01-04	16	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						45	41	5	30.25	43	44	42		bc	cir cum	2			
1875-01-04	17	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						0	0	0	30.25	43	44	42		bc	cir cum	3			
1875-01-04	18	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						0	0	0	30.24	43	44	42		bc	cir cum	2			
1875-01-04	19	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						0	0	0	30.22	43	44	42		bc	cir cum	7			
1875-01-04	20	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						0	0	0	30.22	45	43	42		bc	cir str	8			
1875-01-04	21	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						0	0	0	30.2	44	43	42		bc	cir	7			
1875-01-04	22	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						0	0	0	30.19	43	42	41		bc	cir	6			
1875-01-04	23	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	 						0	0	0	30.18	42	41	40		bc	cir	8			
1875-01-04	24	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-013.JPG	00: Anchored off Yokohama Japan						0	0	0	30.17	40	40	39		bc	cir	8			
1875-01-05	1	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						315	311	2	30.12	42	34	41		bc	cir cum	7			
1875-01-05	2	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						315	311	2	30.08	40	33	39		bc	cir cum	9			
1875-01-05	3	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						315	311	2	30.05	40	32	39		bc	cir cum	9			
1875-01-05	4	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						315	311	2	30.02	40	32	39		bc	cir cum	7			
1875-01-05	5	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						315	311	2	30	40	37	36		bc	cir cum	9			
1875-01-05	6	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						315	311	2	30	40	37	36		bc	cir cum	9			
1875-01-05	7	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						315	311	2	29.99	40	37	36		bc	cir cum	9			
1875-01-05	8	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						315	311	2	29.97	38	36	36		bc	cir cum	9			
1875-01-05	9	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						0	0	0	29.95	40	38	38		bcm	cir	9			
1875-01-05	10	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						0	0	0	29.93	43	41	41		bcm	cir	9			
1875-01-05	11	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						45	41	2	29.91	45	45	45		bcm	cir	9			
1875-01-05	12	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						45	41	2	29.89	47	48	47		bcm	cir	9			
1875-01-05	13	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						45	41	5	29.86	48	47	46		bcm	cir	7			
1875-01-05	14	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						45	41	5	29.85	49	47	46		bcm	cir	6			
1875-01-05	15	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						45	41	5	29.84	49	45	47		bcm	cir	5			
1875-01-05	16	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						45	41	5	29.84	49	45	47		bcm	cir	6			
1875-01-05	17	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						360	356	2	29.84	48	45	46		bcm	cir	8			
1875-01-05	18	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						360	356	2	29.84	47	45	46		bcm	cir	9			
1875-01-05	19	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						315	311	5	29.84	46	45	45		bc	cir	9			
1875-01-05	20	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						338	334	9	29.85	45	44	44		bcq	cir	9			
1875-01-05	21	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						360	356	9	29.88	45	44	44		bc	cir	8			
1875-01-05	22	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						360	356	9	29.88	45	44	44		bc	cir	8			
1875-01-05	23	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	 						45	41	9	29.88	45	44	44		bc	cir cum	3			
1875-01-05	24	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-014.JPG	00: Anchored off Yokohama Japan						45	41	9	29.9	45	43	43		bc	cir cum	1			
1875-01-06	1	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						45	41	9	29.9	44	42	40		bcq	cum	2			
1875-01-06	2	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						45	41	9	29.9	44	38	42		bcq	cir cum	4			
1875-01-06	3	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						360	356	9	29.9	43	38	42		bcq	cir cum	6			
1875-01-06	4	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						360	356	9	29.92	43	37	42		bcq	cir cum	4			
1875-01-06	5	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						360	356	9	29.93	40	36	40		bcq	cir cum	3			
1875-01-06	6	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						360	356	9	29.93	38	35	37		bcq	cir cum	3			
1875-01-06	7	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						360	356	9	29.94	37	35	35		bcq	cir cum	3			
1875-01-06	8	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						360	356	9	29.95	38	36	35		bcq	cir cum	3			
1875-01-06	9	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						360	356	9	29.97	39	37	36		bc	cir cum	5			
1875-01-06	10	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						360	356	9	29.98	39	39	37		bc	cir cum	5			
1875-01-06	11	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						360	356	6	29.98	40	40	38		bc	cir cum	6			
1875-01-06	12	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						360	356	6	29.98	42	42	40		bc	cir cum	6			
1875-01-06	13	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						360	356	5	29.98	43	44	42		bc	cir cum	8			
1875-01-06	14	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						360	356	5	29.98	45	45	43		bc	cir cum	9			
1875-01-06	15	35.46	139.66			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-022/581208-lackawanna-022-015.JPG	 						360	356	5	29.98	45	45	43		bc	cir cum	8			
