YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	Other
1867-01-03	19	-25.45	-85.35	289.69		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-061.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-061.JPG	 					wnw1/4w	225	239	2	29.08	68	68	78	65	o	cu nimb	3		
1867-01-03	20	-25.39	-85.46	289.69		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-061.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-061.JPG	 					wnw1/4w	225	239	2	29.08	68	68	80	65	o	cu nimb	3		
1867-01-03	21	-25.33	-85.57	289.69		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-061.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-061.JPG	 					wnw1/4w	225	239	2	29.09	68	68	78	65	o	cu nimb	1		
1867-01-03	22	-25.26	-85.68	289.69		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-061.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-061.JPG	 					wnw1/4w	225	239	2	29.10	68	68	78	65	o	cu nimb	0		
1867-01-03	23	-25.20	-85.79	289.69		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-061.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-061.JPG	 					wnw1/4w	225	239	2	29.10	68	68	78	65	o	cu nimb	0		
1867-01-03	24	-25.14	-85.90	289.69		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-061.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-061.JPG	 					wnw1/4w	225	239	2	29.09	68	68	78	65	o	cu nimb	0		
1867-01-04	1	-25.08	-86.01	284.06		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					wnw3/4w	888	888	2	29.08	68	68	76	65	op	cu nimb	0		
1867-01-04	2	-25.03	-86.12	284.06		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					wnw3/4w	888	888	2	29.08	68	68	76	65	op	cu nimb	0		
1867-01-04	3	-24.98	-86.23	284.06		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					wnw3/4w	888	888	2	29.08	68	68	77	65	op	cu nimb	0		
1867-01-04	4	-24.93	-86.35	284.06		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					wnw3/4w	888	888	2	29.08	68	68	77	65	op	cu nimb	0		
1867-01-04	5	-24.88	-86.45	284.06		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					wnw3/4w	888	888	2	29.09	68	68	78	66	o	cu nimb	0		
1867-01-04	6	-24.83	-86.56	284.06		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					wnw3/4w	888	888	2	29.10	68	68	78	66	o	cu nimb	0		
1867-01-04	7	-24.78	-86.68	284.06		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					wnw3/4w	888	888	2	29.11	68	68	78	68	o	cu nimb	0		
1867-01-04	8	-24.73	-86.78	284.06		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					wnw3/4w	888	888	2	29.11	69	69	79	68	o	cu nimb	0		
1867-01-04	9	-24.68	-86.89	284.06		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					wnw3/4w	888	888	2	29.10	69	69	80	68	bc	cu nimb	0		
1867-01-04	10	-24.63	-87.00	284.06		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					wnw3/4w	888	888	2	29.10	69	69	80	69	bc	cu nimb	3		
1867-01-04	11	-24.58	-87.11	284.06		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					wnw3/4w	888	888	2	29.09	74	72	84	70	bc	cir cu	2		
1867-01-04	12	-24.52	-87.23	284.06		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	1230: NWbyW1/2W Starbd compass			24 31 12 S	87 13 45 W	wnw3/4w	338	352	2	29.08	74	72	84	70	bc	cir cu	6		
1867-01-04	13	-24.47	-87.32	294		5.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					wnw1/4w | nwbyw1/2w	338	352	2	29.06	75	76	84	71	bc	cir cum	4		
1867-01-04	14	-24.40	-87.42	298.12		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					nwbyw1/2w	338	352	2	29.06	75	76	84	70	bc	cir cum	5		
1867-01-04	15	-24.34	-87.51	298.12		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					nwbyw1/2w	338	352	2	29.05	75	76	84	70	bc	cir cum	5		
1867-01-04	16	-24.28	-87.60	298.12		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					nwbyw1/2w	315	329	2	29.04	75	76	85	70	bc	cir cum	5		
1867-01-04	17	-24.22	-87.68	298.12		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					nwbyw1/2w	158	172	2	29.04	76	74	82	70	bc	cir cum	9		
1867-01-04	18	-24.17	-87.76	298.12		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					nwbyw1/2w	158	172	2	29.05	75	72	80	69	bc	cir cum	5		
1867-01-04	19	-24.11	-87.84	300.94		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					nwbyw1/4w	135	149	2	29.07	74	69	83	70	bc	cu str	6		
1867-01-04	20	-24.06	-87.91	300.94		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					nwbyw1/4w	135	149	2	29.08	74	69	83	70	bc	cu str	6		
1867-01-04	21	-24.00	-87.99	300.94		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					nwbyw1/4w	180	194	2	29.08	70	69	80	69	bc	cu str	5		
1867-01-04	22	-23.93	-88.08	300.94		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					nwbyw1/4w	180	194	2	29.08	70	69	80	68	bc	cu str	5		
1867-01-04	23	-23.86	-88.17	300.94		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					nwbyw1/4w	888	888	2	29.09	70	69	79	68	bc	cu str	3		
1867-01-04	24	-23.79	-88.27	300.94		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-062.JPG	 					nwbyw1/4w	888	888	2	29.09	70	69	78	68	bc	cu str	2		
1867-01-05	1	-23.72	-88.36	300.94		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nwbyw1/4w	0	0	0	29.08	69	68	77	68					
1867-01-05	2	-23.64	-88.46	300.94		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nwbyw1/4w	0	0	0	29.08	69	68	77	68					
1867-01-05	3	-23.57	-88.56	300.94		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nwbyw1/4w	360	14	2	29.08	68	67	75	67					
1867-01-05	4	-23.48	-88.67	300.94		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nwbyw1/4w	360	14	1	29.08	68	67	75	67					
1867-01-05	5	-23.40	-88.77	300.94		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nwbyw1/4w	338	352	2	29.08	70	67	76	69					
1867-01-05	6	-23.33	-88.87	300.94		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nwbyw1/4w	360	14	1	29.09	69	67	76	69					
1867-01-05	7	-23.31	-88.90	300.94		1.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nwbyw1/4w	0	0	0	29.10	69	67	76	70					
1867-01-05	8	-23.23	-89.00	300.94		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	0800: NW Port compass					nwbyw1/4w	888	888	2	29.10	70	68	77	70					
1867-01-05	9	-23.14	-89.08	315		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.10	71	70	70	70					
1867-01-05	10	-23.06	-89.14	315		5.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.10	72	72	80	70					
1867-01-05	11	-22.99	-89.20	315		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.09	74	74	81	70					
1867-01-05	12	-22.90	-89.28	315		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 			22 54S	89 16 30 W	nw	888	888	2	29.09	75	75	82	72					
1867-01-05	13	-22.83	-89.33	315		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.07	76	73	83	71	bc	cir cum	3		
1867-01-05	14	-22.77	-89.39	315		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.04	78	75	85	73	bc	cir cum	3		
1867-01-05	15	-22.69	-89.45	315		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.03	77	74	85	74	bc	cir cum	3		
1867-01-05	16	-22.61	-89.52	315		5.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.00	77	74	85	74	bc	cir cum	3		
1867-01-05	17	-22.54	-89.58	315		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.00	77	73	85	74	bc	cir cum	4		
1867-01-05	18	-22.47	-89.63	315		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.01	77	73	85	72	bc	cir cum	5		
1867-01-05	19	-22.39	-89.70	315		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.02	74	74	80	69	bc	cir cum	8		
1867-01-05	20	-22.31	-89.76	315		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.02	73	73	80	69	bc	cir cum	8		
1867-01-05	21	-22.24	-89.82	315		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.04	72	71	81	69	bc	cu str	8		
1867-01-05	22	-22.16	-89.89	315		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.06	72	71	82	69	bc	cu str	8		
1867-01-05	23	-22.08	-89.95	315		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.06	72	71	82	69	bc	cu str	9		
1867-01-05	24	-22.03	-90.00	315		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-063.JPG	 					nw	888	888	2	29.06	72	70	81	68	bc	cu str	8		
1867-01-06	1	-21.95	-90.06	315		5.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	 					nw	888	888	2	29.05	71	71	80	69	bc	cum	8		
1867-01-06	2	-21.86	-90.13	315		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	 					nw	888	888	2	29.05	71	71	80	69	bc	cum	6		
1867-01-06	3	-21.79	-90.19	315		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	 					nw	888	888	2	29.04	71	71	81	71	bc	cum	2		
1867-01-06	4	-21.71	-90.25	315		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	 					nw	888	888	2	29.04	71	69	80	69	bc	cum	2		
1867-01-06	5	-21.64	-90.31	315		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	 					nw	888	888	2	29.04	71	70	80	69	bc	cum	1		
1867-01-06	6	-21.57	-90.37	315		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	 					nw	888	888	2	29.05	71	70	80	68	bc	cum	1		
1867-01-06	7	-21.49	-90.44	315		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	 					nw	888	888	2	29.05	71	70	80	70	bc	cum	1		
1867-01-06	8	-21.43	-90.48	315		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	 					nw	888	888	2	29.06	71	70	80	70	bc	cum	1		
1867-01-06	9	-21.36	-90.55	315		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-064.JPG	 					nw	360	13	1	29.06	72	70	80	70	bc	cum	2		
