YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	Amount	VisM	Ships	Other
1928-06-20	16	60.24	-146.84	176		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	"1610: 142 T 1623: Cape Hinchinbrook abeam, dist. 2 miles 1630: 189 T 1650: Seal Rocks abeam, cc 209 T"			60.242	-146.838	176	180	207	13	29.99	44	54	oz	cun	10	20		
1928-06-20	17	60.09	-146.79	173		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			60.088	-146.79	173	202	230	13	30.00	46	54	c	scu	5	50		
1928-06-20	18	59.94	-146.95	209		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			59.943	-146.945	209	225	252	13	30.01	46	53	c	scu	5	50		
1928-06-20	19	59.8	-147.09	209		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	"1903: Wooded Islands abeam, cc 222 T"			59.803	-147.092	209	225	252	13	30.01	46	54	c	scu	6	50		
1928-06-20	20	59.68	-147.3	222		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	2030: Cape Clear abeam			59 41 0 	147 18W	222	225	252	19	30.02	45	54	c	scu	7	20		
1928-06-20	21	59.56	-147.53	222		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			59.555	-147.53	222	225	252	19	30.04	45	54	ocz	cun	9	20		
1928-06-20	22	59.42	-147.77	222		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			59.419	-147.772	222	225	252	19	30.04	45	54	oc	cun	10	20		
1928-06-20	23	59.28	-148.02	222		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			59.281	-148.015	222	225	252	19	30.04	45	52	c	cun	10	20		
1928-06-20	24	59.15	-148.25	222		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0033.JPG	 			59.146	-148.253	222	225	252	19	30.04	43	52	oc	cun	10	20		
1928-06-21	1	59	-148.5	222		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			59.004	-148.502	222	225	252	16	30.03	43	52	o	cun	10	20		
1928-06-21	2	58.87	-148.73	222		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			58.873	-148.732	222	225	252	13	30.03	43	52	o	cun	10	20		
1928-06-21	3	58.73	-148.98	222		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			58.729	-148.982	222	214	241	13	30.03	43	52	oc	cun	10	20		
1928-06-21	4	58.59	-149.22	222		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			58.594	-149.216	222	202	230	19	30.02	42	52	oc	cun	10	20		
1928-06-21	5	58.47	-149.44	222		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			58.466	-149.438	222	180	207	19	30.01	46	52	od	cun	10	7		
1928-06-21	6	58.33	-149.67	222		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	"0630: This was actually just earthquake, not volcanic, but there is no Event subtype for earthquakes."			58 20N	149 40W	222	180	207	19	30.01	46	48	o	cun	10	7		0630: Earthquake reported within radius of 100 miles at 06:30 AM. No disturbance noticed in position 58 20 N 149 40 W. HMS Durban felt disturbance badly in position 60 11 N 147 3 W.
1928-06-21	7	58.24	-149.82	222		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			58.239	-149.821	222	180	207	19	30.00	45	48	or	cun	10	7		
1928-06-21	8	58.15	-149.97	222		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			 58 9N	149 58W	222	169	196	21	29.99	45	48	o	cun	10	7		
1928-06-21	9	58.03	-150.16	222		9.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			58.034	-150.162	222	169	196	19	29.97	49	48	oz	cun	10	20		
1928-06-21	10	57.91	-150.37	222		9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			57.913	-150.366	222	169	196	21	29.97	49	48	oz	cun	10	20		
1928-06-21	11	57.8	-150.56	222		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			57.798	-150.558	222	169	196	21	29.95	49	48	oz	n	10	7		
1928-06-21	12	57.68	-150.75	222		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	Noon: 214 T			57 41N	150 45W	222	158	184	24	29.91	49	48	oz	n	10	7		
1928-06-21	13	57.57	-150.9	214		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			57.567	-150.897	214	158	184	30	29.86	45	48	of	n	10	4		
1928-06-21	14	57.46	-151.03	214		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			57.462	-151.029	214	158	184	30	29.84	45	48	ofr	n	10	2		
1928-06-21	15	57.38	-151.14	214		6.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			57.375	-151.139	214	146	173	33	29.83	45	48	orf	n	10	4		
1928-06-21	16	57.31	-151.22	214		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	1625: 180 T			57.308	-151.223	214	146	173	33	29.82	45	48	of	n	10	7		
1928-06-21	17	57.24	-151.25	194		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			57.24	-151.253	194	169	196	30	29.79	45	48	om	n	10	7		
1928-06-21	18	57.17	-151.25	180		4.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			57.173	-151.252	180	169	196	27	29.79	46	48	om	n	10	4		
1928-06-21	19	57.1	-151.25	180		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			57.095	-151.251	180	180	207	27	29.81	43	48	o	n	10	7		
1928-06-21	20	57.03	-151.25	180		3.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	2000: 214 T			 57 2N	151 15W	180	191	218	27	29.81	43	48	o	n	10	4		
1928-06-21	21	56.94	-151.39	214		5.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			56.937	-151.385	214	191	218	30	29.80	45	50	o	n	10	4		
1928-06-21	22	56.84	-151.52	214		5.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			56.842	-151.52	214	191	218	30	29.81	45	50	o	n	10	4		
1928-06-21	23	56.74	-151.67	214		6.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			56.736	-151.667	214	191	218	30	29.82	45	50	o	n	10	4		
1928-06-21	24	56.64	-151.8	214		5.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0035.JPG	 			56.64	-151.801	214	191	218	30	29.83	45	50	o	n	10	4		
1928-06-22	1	56.55	-151.93	214		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			56.552	-151.925	214	202	230	33	29.85	43	50	o	n	10	7		
1928-06-22	2	56.47	-152.04	214		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			56.469	-152.043	214	202	230	33	29.86	43	50	o	n	10	7		
1928-06-22	3	56.4	-152.14	214		3.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			56.401	-152.143	214	202	230	33	29.90	43	50	o	n	10	7		
1928-06-22	4	56.32	-152.26	214		4.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			56.32	-152.257	214	202	230	33	29.92	43	50	o	n	10	7		
1928-06-22	5	56.24	-152.37	214		4.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			56.239	-152.372	214	202	230	27	29.94	43	50	o	n	10	5		
1928-06-22	6	56.16	-152.49	214		4.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			56.158	-152.486	214	214	241	24	29.95	43	50	o	n	10	5		
1928-06-22	7	56.07	-152.61	214		5.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			56.069	-152.61	214	225	252	24	29.99	43	50	or	n	10	5		
1928-06-22	8	55.97	-152.75	214		6.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	0800: 249 T			55 58N	152 45W	214	225	252	24	30.00	43	50	o	n	10	5		
1928-06-22	9	55.93	-152.94	249		6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			55.929	-152.935	249	225	252	24	30.04	43	50	o	n	10	7		
1928-06-22	10	55.89	-153.11	249		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			55.892	-153.114	249	225	252	24	30.07	43	48	o	n	10	7		
1928-06-22	11	55.86	-153.29	249		6.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			55.857	-153.285	249	225	252	24	30.09	43	48	o	cun	10	7		
1928-06-22	12	55.82	-153.48	249		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			55 49N	153 29W	249	225	252	24	30.12	44	48	o	cun	10	20		
1928-06-22	13	55.76	-153.75	249		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			55.76	-153.748	249	225	252	24	30.12	47	48	o	cun	10	20		
1928-06-22	14	55.7	-154.03	249		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			55.699	-154.028	249	225	252	24	30.13	46	48	o	cun	10	20		
1928-06-22	15	55.65	-154.27	249		6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			55.648	-154.267	249	225	252	24	30.14	46	48	o	cun	10	20		
1928-06-22	16	55.59	-154.54	249		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			55.589	-154.539	249	225	252	21	30.15	46	50	o	cun	10	20		
1928-06-22	17	55.53	-154.83	249		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	1745: Chirikof Island to starboard			55.526	-154.832	249	214	236	19	30.15	47	49	o	scu	10	20		
1928-06-22	18	55.46	-155.12	249		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			55.464	-155.116	249	214	236	19	30.15	46	49	c	scu	8	20		
1928-06-22	19	55.4	-155.41	249		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			55.399	-155.414	249	202	224	13	30.17	46	49	c	scu	8	20		
1928-06-22	20	55.33	-155.72	249		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/6850/23685037/content/dc-metro/rg-026/585454/0002/Haida-1928-06/Haida-1928-06-0036.JPG	 			55 20N	155 43W	249	202	224	13	30.18	46	49	c	scu	8	20		
