YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Mid	From	Amount	VisM	Ships	Other
1946-04-17	19	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0023.JPG	 			55.333	-131.627																
1946-04-17	20	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0023.JPG	 			55.333	-131.627		0	0	0	30.05	47	45		bc	cu			4	20		
1946-04-17	21	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0023.JPG	 			55.333	-131.627																
1946-04-17	22	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0023.JPG	 			55.333	-131.627																
1946-04-17	23	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0023.JPG	 			55.333	-131.627																
1946-04-17	24	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0023.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0023.JPG	 			55.333	-131.627		0	0	0	30.00	39	38		b				0	20		
1946-04-18	1	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	2	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	3	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	4	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627		135	163	2	29.95	39	38		of	st		135	10	0.5		
1946-04-18	5	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	6	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	7	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	8	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627		0	0	0	29.83	41	40		o	cs			8	7		
1946-04-18	9	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	10	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	11	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	12	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	Noon: Ketchikan			55.333	-131.627		292	320	5	29.76	50	48		o	sc			10	7		
1946-04-18	13	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	14	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	15	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	16	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627		22	50	5	29.67	54	50		o	sc as			10	7		
1946-04-18	17	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	18	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	19	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	20	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627		22	50	8	29.64	53	49		o	sc as			10	7		
1946-04-18	21	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	22	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	23	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627																
1946-04-18	24	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0024.JPG	 			55.333	-131.627		22	50	8	29.62	50	47		o	sc as			10	0.5		
1946-04-19	1	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	2	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	3	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	4	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627		135	163	8	29.64	42	40		or	ns			10	7		
1946-04-19	5	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	6	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	7	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	8	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627		225	253	8	29.70	53	50		or	ns			10	7		
1946-04-19	9	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	10	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	11	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	12	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	Noon: Ketchikan			55.333	-131.627		135	163	8	30.06	56	53		or	ns			10	20		
1946-04-19	13	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	14	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	15	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	16	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627		158	186	8	30.02	52	50		o	st sc			10	20		
1946-04-19	17	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	18	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	19	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	20	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627		135	163	24	29.61	50	48		o	ns			10	4		
1946-04-19	21	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	22	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	23	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627																
1946-04-19	24	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/7190/23719033/content/dc-metro/rg-026/587169/0002/Haida-1946-04/Haida-1946-04-0025.JPG	 			55.333	-131.627		135	163	19	29.62	48	46		o	ns			10	1		
