YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships
1941-07-11	9	65.30	-166.84		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	 																	
1941-07-11	10	65.30	-166.84		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	 																	
1941-07-11	11	65.30	-166.84		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	 																	
1941-07-11	12	65.30	-166.84		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	Noon: Port Clarence						360	8	29.84	64	57		bc	Ci S		5	20	
1941-07-11	13	65.29	-166.66	888	 	6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	1327: Got Underway. various courses standing across Port Clarence						360	8	29.82	56	52		bc	A Cu		5	20	
1941-07-11	14	65.27	-166.42	888	 	9.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	 						360	8	29.81	62	55		bc	A Cu		5	20	
1941-07-11	15	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	"1504: Anchored. off Teller.  Bearings: Teller Light 90 deg T, Teller Buoy 72 deg T."						360	5	29.79	62	55		bc	A Cu		5	20	
1941-07-11	16	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	 																	
1941-07-11	17	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	 																	
1941-07-11	18	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	 																	
1941-07-11	19	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	 																	
1941-07-11	20	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	8PM: Port Clarence						45	13	29.76	54	50		c	Ci Cu		7	20	
1941-07-11	21	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	 																	
1941-07-11	22	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	 																	
1941-07-11	23	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	 																	
1941-07-11	24	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0022.JPG	"Midnight: Anchored. Bearings: Teller Light 90 deg T, Teller Buoy 72 T."						22.5	13	29.80	48	46		c	A Cu		7	20	
1941-07-12	1	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0025.JPG	 																	
1941-07-12	2	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 																	
1941-07-12	3	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 																	
1941-07-12	4	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 						45	5	29.79	47	45		c	A Cu		10	20	
1941-07-12	5	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 																	
1941-07-12	6	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 																	
1941-07-12	7	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 																	
1941-07-12	8	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	8AM: Port Clarence						45	2	29.74	55	52		c	A Cu		9	20	
1941-07-12	9	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 																	
1941-07-12	10	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 																	
1941-07-12	11	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 																	
1941-07-12	12	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	Noon: Port Clarence						45	8	29.69	64	59		c	A Cu		9	20	
1941-07-12	13	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 																	
1941-07-12	14	65.27	-166.42		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	1400: Got Underway. 281																	
1941-07-12	15	65.28	-166.68	281	 	6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	1527: Bearing: Point Spencer 180 deg T. cc 271					281	45	5	29.67	57	54		c	A Cu		9	20	
1941-07-12	16	65.28	-167.15	275	 	11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 					271	315	8	29.67	56	53		c	A Cu		9	20	
1941-07-12	17	65.27	-167.62	271	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	1700: cc 316 (313 T). Bearing: Cape York 20 deg. 1758: 03					271	303.75	8	29.68	56	55		c	A Cu		6	50	
1941-07-12	18	65.39	-167.96	314	 	11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	"1832: Various courses approaching Tin City 1845: Anchored. Off Tin City. Bearing: Left tangent 301 deg T, Flag Pole 04 deg T."					316	337.5	8	29.70	47	46		c	A Cu		6	20	
1941-07-12	19	65.55	-167.95	3	 	10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 						360	13	29.68	46	45		c	A Cu		6	20	
1941-07-12	20	65.55	-167.95		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	8PM: Tin City						22.5	13	29.68	47	45		c	A Cu		6	20	
1941-07-12	21	65.55	-167.95		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 																	
1941-07-12	22	65.55	-167.95		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 						22.5	13	29.67	47	45		c	A Cu		6	20	
1941-07-12	23	65.55	-167.95		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	 																	
1941-07-12	24	65.55	-167.95		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0024.JPG	"Midnight: Anchored. Bearings: Left tangent 301 deg T, Flag Pole 04 deg T."						22.5	13	29.67	47	46		c	A Cu		6	20	
1941-07-13	1	65.55	-167.95		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0027.JPG	 																	
1941-07-13	2	65.55	-167.95		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	 						22.5	13	29.65	46	45		c	A Cu		6	20	
1941-07-13	3	65.55	-167.95		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	 																	
1941-07-13	4	65.55	-167.95		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	 						22.5	13	29.63	46	45		bc	A Cu		6	20	
1941-07-13	5	65.55	-167.95		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	 																	
1941-07-13	6	65.55	-167.95		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	 						22.5	13	29.62	46	45		bc	A Cu		5	20	
1941-07-13	7	65.55	-167.95		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	 																	
1941-07-13	8	65.55	-167.95		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	8AM: Tin City						22.5	13	29.62	45	44		bc	A Cu		5	20	
1941-07-13	9	65.55	-167.95		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	0942: Got Underway. Various courses en route to Wales.						11.25	13	29.64	48	46		bc	Ci S		4	20	
1941-07-13	10	65.55	-168.02	888	 	2.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	 						315	2	29.65	46	45		bc	Ci S		3	7	
1941-07-13	11	65.60	-168.13	888	 	6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	"1104: Anchored. Off Wales. Bearings: Schoolhouse 66 deg T, Cross 35 T, Light 04 deg T."						360	8	29.67	46	45		f	S		6	1	
1941-07-13	12	65.60	-168.13		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	Noon: Wales						360	13	29.67	44	44		bc	Ci S		4	7	
1941-07-13	13	65.60	-168.13		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	 																	
1941-07-13	14	65.60	-168.13		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/76/6743/23674376/content/dc-metro/rg-026/585454/0002/Atalanta-1941-07/Atalanta-1941-07-0026.JPG	 						360	13	29.67	50	48		bc	Ci S		5	7	
