YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	From	Amount	VisM	Ships	Other
1943-01-03	10	56.68	-145.45	320		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			56.68	-145.45	320	157.5	8	29.58	40	40	or	n		10	7		
1943-01-03	11	56.66	-145.77	250		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			56.66	-145.77	250	157.5	13	29.54	40	40	or	n		10	7		
1943-01-03	12	56.77	-146.08	290		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			56.77	-146.08	290	157.5	13	29.53	40	40	or	n		10	7		
1943-01-03	13	56.9	-146.32	310		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			56.9	-146.32	310	135	8	29.49	40	40	or	n		10	7		
1943-01-03	14	57.05	-146.47	325		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			57.05	-146.47	325	135	8	29.48	40	40	or	n		10	7		
1943-01-03	15	57.08	-146.78	279		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			57.08	-146.78	279	135	8	29.41	40	40	or	n		10	7		
1943-01-03	16	57.13	-147.03	290		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			57.13	-147.03	290	135	8	29.39	40	40	or	n		10	7		
1943-01-03	17	57.17	-147.3	285		10.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			57.17	-147.3	285	135	5	29.35	40	40	odz	n		10	4		
1943-01-03	18	57.21	-147.63	280		12.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			57.21	-147.63	280	135	5	29.34	41	41	oz	s		10	1		
1943-01-03	19	57.27	-147.95	290		12.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			57.27	-147.95	290	135	2	29.3	42	42	om	s		10	1		
1943-01-03	20	57.34	-148.25	290		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			57.34	-148.25	290	135	2	29.3	42	42	om	s		10	1		
1943-01-03	21	57.38	-148.56	290		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			57.38	-148.56	290	135	2	29.27	42	42	omz	n		10	0.5		
1943-01-03	22	57.41	-148.88	287		11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			57.41	-148.88	287	135	2	29.27	42	42	orz	n		10	1		
1943-01-03	23	57.44	-149.2	287		11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			57.44	-149.2	287	315	8	29.27	42	42	orz	n		10	1		
1943-01-03	24	57.48	-149.52	290		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0007.JPG	 			57.48	-149.52	290	315	8	29.23	42	42	orz	n		10	1		
1943-01-04	1	57.53	-149.81	295		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.53	-149.81	295	315	13	29.24	38	38	orz	n		10	1		
1943-01-04	2	57.57	-150.05	295		9.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.57	-150.05	295	315	24	29.26	36	36	orz	n		10	0.5		
1943-01-04	3	57.61	-150.27	295		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	0325: Stopped 0330: Got Underway			57.61	-150.27	295	315	24	29.25	33	32	orz	n		10	1		
1943-01-04	4	57.64	-150.46	295		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.64	-150.46	295	315	24	29.27	31	31	orz	n		10	2		
1943-01-04	5	57.66	-150.65	295		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	0555: 270 T			57.66	-150.65	295	315	30	29.28	31	31	cz	cn		8	2		
1943-01-04	6	57.69	-150.84	293		7.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	0640: 270 pgc			57.69	-150.84	293	315	24	29.3	30	29	oz	cn		10	0.5		
1943-01-04	7	57.66	-151.04	270		7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.66	-151.04	270	315	30	29.26	30	30	o	cn		10	1		
1943-01-04	8	57.63	-151.25	270		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.63	-151.25	270	315	24	29.23	30	30	oz	cn		10	2		
1943-01-04	9	57.62	-151.46	270		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	"0900: Cape Chiniak, Kodiak Island, dist. 23 miles, brg 270 T"			57.62	-151.46	270	315	24	29.23	27	28	o	scu		10	20		
1943-01-04	10	57.61	-151.67	270		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	1005: 0 T			57.61	-151.67	270	315	24	29.26	26	27	o	scu		10	20		
1943-01-04	11	57.75	-151.67	357		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.75	-151.67	357	315	24	29.26	26	27	bc	n		3	20		
1943-01-04	12	57.89	-151.66	357		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.89	-151.66	357	315	19	29.24	33	30	bc	cu		1	20		
1943-01-04	13	57.83	-151.88	357		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.83	-151.88	357	315	19	29.23	28	28	bc	ci		2	20		
1943-01-04	14	57.78	-152.07	888		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.78	-152.07	888	315	8	29.24	25	25	c	cicu		6	20		
1943-01-04	15	57.74	-152.23	888		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	"1530: Anchored off entrance to Saint Paul Harbor, Kodiak Island 1540: Got Underway"			57.74	-152.23	888	315	2	29.23	23	22	c	cicu		7	20		
1943-01-04	16	57.75	-152.45	888		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	"1655: Moored at Kodiak, Alaska"			57.75	-152.45	888	315	5	29.24	24	23	o	sc		10	20		
1943-01-04	17	57.73	-152.51	888		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.73	-152.51	888	315	5	29.24	23	22	o	sc		10	20		
1943-01-04	18	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.73	-152.51		315	2	29.28	20	20	o	sc		10	20		
1943-01-04	19	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.73	-152.51													
1943-01-04	20	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.73	-152.51		0	0	29.28	23	22	o	sc		10	7		
1943-01-04	21	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.73	-152.51													
1943-01-04	22	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.73	-152.51		0	0	29.3	24	22	o	sc		10	7		
1943-01-04	23	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.73	-152.51													
1943-01-04	24	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0008.JPG	 			57.73	-152.51		0	0	29.3	25	25	o	sc		10	7	0000: USCGC Onondaga in port	
1943-01-05	1	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	 			57.73	-152.51													
1943-01-05	2	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	 			57.73	-152.51		0	0	29.27	26	25	o	sc		10	7		
1943-01-05	3	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	 			57.73	-152.51													
1943-01-05	4	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	 			57.73	-152.51		0	0	29.25	26	26	o	sc		10	7		
1943-01-05	5	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	 			57.73	-152.51													
1943-01-05	6	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	 			57.73	-152.51		0	0	29.22	28	27	c	s		5	7		
1943-01-05	7	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	 			57.73	-152.51													
1943-01-05	8	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	 			57.73	-152.51		0	0	29.2	28	27	c	s		8	7		
1943-01-05	9	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	 			57.73	-152.51													
1943-01-05	10	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	 			57.73	-152.51													
1943-01-05	11	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	 			57.73	-152.51													
1943-01-05	12	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	"Noon: Kodiak, Alaska"			57.73	-152.51		0	0	29.15	37	37	os	n		10	7		
1943-01-05	13	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	 			57.73	-152.51													
1943-01-05	14	57.73	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	1442: Got Underway			57.73	-152.51													
1943-01-05	15	57.73	-152.51	888		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0009.JPG	1504: Anchored			57.73	-152.51	888												
