YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	Kts	Baro	Dry	Wet	Water	SeaT	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1924-01-03	8	11.06	123.09	55	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	0800: cc to 94t . 0811 cc to 94 t. 0827 cc to 92 t. 0832 cc to 90 t. 0834 cc to 86 t. 0844 cc to 82 t. 0845 cc to 77 t.					55	23	13	30.00	79	79	80		og	cun	360	10	20			
1924-01-03	9	11.06	123.18	88	 	5.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	0935: cc to 150 true. 0943 cc to 145 t. 0955 cc to 130 t.					75	23	13	30.00	79	79	80		og	cun	360	10	20			
1924-01-03	10	11.04	123.26	104	 	5.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	1032: Anchored. Anchored. Anchorage Bearings:-Cadiz Village brg 210 deg distance 1.5 miles and Ilacoan Island brg 297 deg 30 min psc.					130	23	13	30.00	77	79	80		cun	cun	360	10	20			
1924-01-03	11	10.98	123.33	130	 	6.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	 					53	23	8	30.00	78	79	80		cun	cun	360	10	7			
1924-01-03	12	10.98	123.33		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	 					59	23	8	30.00	80	80			cun	cun	360	10	20			
1924-01-03	13	10.98	123.33		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	 					63	23	8	30.00	80	80			or	acun	360	10				
1924-01-03	14	10.98	123.33		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	1455: Hove short. 1458 Weighed anchor and got underway on course 18 t. 1400: In the 1400 observation the second letter of the weather (WX) entry looks like it was typed over. The first letter looks like !O! but I could not make out the second letter. I transcribed them as !OP!. 					66	23	8	30.00	80	80			op	asn	360	10				
1924-01-03	15	10.98	123.33		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	"1510: cc to 107 t. 1515 cc to 102 t. Weather squally, land and aids to Navigation party [partly] obscured."					17	23	8	30.00	80	80			op	acun	360	10				
1924-01-03	16	10.96	123.45	102	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	"1605: cc to 107 t. 1615 cc to 102 t. 1637 cc to 107 t. 1647 Passed Canatona Point on port beam - distance about 0.5 mile, and cc to 116 t."					102	23	8	30.00	78	77	80		orf	sn	360	10	2			
1924-01-03	17	10.93	123.56	107	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	 					116	23	8	30.00	78	77	80		orf	sn	45	10	2			
1924-01-03	18	10.87	123.67	116	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	"1800: cc to 204 t. Weather- passing showers of rain, visibility about 2 miles."					116	23	8	30.00	77	77	80		og	cun	45	10	4			
1924-01-03	19	10.76	123.62	204	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	1940: Sighted Refugio Light brg 224 t.					204	23	8	30.00	77	77	80		og	cun	45	9	20			
1924-01-03	20	10.65	123.57	204	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	"2007: Sighted San Carlos Light brg 237 t, distance 10 miles."					204	360	8	30.00	78	78	80		og	cun	45	9	20			
1924-01-03	21	10.54	123.53	204	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	2109: Passed Refugio Light on starb'd beam distance 4.3 miles.					204	360	8	30.00	77	77	80		cw	cun	45	7	20			
1924-01-03	22	10.42	123.48	204	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	 					204	360	5	30.00	77	77	80		bc	acu	45	4	20			
1924-01-03	23	10.31	123.43	204	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	"2341: Sighted Pescador Light brg 192 t, distance 15 miles and sighted Gihulngan Light brg 252 t, distance 8 miles. 2350 Sighted Tangil Light brg 142 t, distance 5 miles."					204	360	5	30.00	77	77	80		bc	acu	45	4	20			
1924-01-03	24	10.20	123.38	204	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_017.jpg	"0000: Steaming singly enroute from Cadiz, P.I. to Dumaguete, P.I. on course 204 t. 0011 Tangil Point Light abeam dist 4.5 miles. 0025 Gilhulngan Light abeam dist 6 miles."					204	360	8	30.00	77	77	80		bc	acu	45	5	20			
1924-01-04	1	10.08	123.33	204	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	"0144: Pescador Id Lt abm dist 21/2 mi, cc 186"					204	338	8	30.00	77	77	80		cz	scu	360	7	20			
1924-01-04	2	9.97	123.30	199	 	6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					186	45	5	30.00	78	77	80		bcz	scu	360	2	20			
1924-01-04	3	9.85	123.29	186	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					186	45	5	30.00	77	77	80		bcz	fr st	360	6	20			
1924-01-04	4	9.72	123.27	186	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	"0415: Lost sight of Pescador Island Light brg 17 t, dist about 12 miles. 0435 Sighted Amblan Point Light brg 193 t."					186	45	5	30.00	77	76	80		cz	scu	360	6	20			
1924-01-04	5	9.60	123.26	186	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					186	23	5	30.00	77	76	80		cz	scu	360	4	20			
1924-01-04	6	9.48	123.25	186	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	"0610: cc 147 t, Amblan Point brg 273 t, dist about 1.25 miles."					186	23	5	30.00	77	76	80		c	acu	360	5	50			
1924-01-04	7	9.37	123.30	153	 	6.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	"0715: cc 195 t, Dumaguette Light brg 202 t. 0731 standing into Dumaguette Harbor. 0742 Stopped and lay to."					147	360	2	30.00	77	76	80		c	acu	360	5	50			
1924-01-04	8	9.31	123.31	888	 	3.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	"0800: Dumaguete Harbor, Negros, P.I."					v	360	2	30.00	78	77	80		c	acu	360	5				
1924-01-04	9	9.31	123.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	0919: Anchored					13	360	5	30.00	81	79	80		c	cicu	360	7		0955: The Provincial Governor called upon the Captain.		
1924-01-04	10	9.31	123.31			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					6	360	5	30.00	81	79	80		c	cicu	360	8		1020: He [Provincial Governor] left [the ship].		
1924-01-04	11	9.31	123.31		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					10	360	5	30.00	82	80			c	cicu	360	9		1100: The Captain left the ship to call upon the Provincial Governor.		
1924-01-04	12	9.31	123.31		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					10	360	5	30.00	81	79			cz	cicu	360	10				
1924-01-04	13	9.31	123.31		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					32	23	8	30.00	80	79			or	scu	360	10				
1924-01-04	14	9.31	123.31		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					28	23	8	30.00	80	79			c	scu	360	9				
1924-01-04	15	9.31	123.31		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					25	23	5	30.00	82	81			c	scu	360	9				
1924-01-04	16	9.31	123.31		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					13	23	5	30.00	82	81			og	scu	360	10				
1924-01-04	17	9.31	123.31		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					48	23	5	30.01	80	80			og	scu	360	10				
1924-01-04	18	9.31	123.31		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					29	23	5	30.01	80	79			og	scu	360	10				
1924-01-04	19	9.31	123.31		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					45	23	5	30.00	79	78			opr	cun	360	10				
1924-01-04	20	9.31	123.31		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					22	23	5	30.00	78	78			opr	cun	360	10				
1924-01-04	21	9.31	123.31		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					23	23	5	30.00	77	78			or	cun	360	10				
1924-01-04	22	9.31	123.31		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					23	23	8	30.00	77	77			or	n	360	10				
1924-01-04	23	9.31	123.31		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					46	23	8	30.01	77	77			op	n	360	6				
1924-01-04	24	9.31	123.31		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_019.jpg	 					38	23	8	30.01	77	77			op	n	360	8				
