YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1923-01-03	4	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					105	225	227	1	30.01		77	76		bc	cicu	270	8				
1923-01-03	5	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					105	180	182	1	30.01		77	76		bc	cicu	180	8				
1923-01-03	6	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					105	11	13	2	30.00		77	76		bc	cicu	315	8				
1923-01-03	7	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					105	23	25	2	29.99		77	76		bc	cicu	360	7				
1923-01-03	8	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	"8AM: Zamboanga Harbor, P.I."					106	23	25	2	29.99		77	78		bc	cicu	360	6				
1923-01-03	9	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					106	23	25	5	29.99		78	78		bc	cicu	360	6				
1923-01-03	10	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					104	23	25	5	30.02		79	79		bc	cicu	360	6				
1923-01-03	11	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					110	23	25	5	30.05		80	80		bc	cicu	360	5				
1923-01-03	12	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					110	23	25	5	30.05		83	82		bc	cicu	360	4				
1923-01-03	13	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					270	113	115	5	30.03		83	83		bc	cu	135	5				
1923-01-03	14	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					264	113	115	5	30.00		83	83		bc	cu	135	5				
1923-01-03	15	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					166	113	115	5	30.00		83	83		bc	cu	135	5				
1923-01-03	16	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					120	113	115	5	30.00		89	87		bc	cu	135	5				
1923-01-03	17	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					110	180	182	5	30.01		87	87		bc	acu	135	5				
1923-01-03	18	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					105	180	182	5	30.03		84	85		bc	acu	135	5				
1923-01-03	19	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					100	180	182	5	30.04		83	84		bc	acu	135	5				
1923-01-03	20	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					111	180	182	5	30.06		81	82		bc	acu	135	5				
1923-01-03	21	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					95	180	182	5	30.08		81	81		bc	acu	135	4				
1923-01-03	22	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					270	90	92	2	30.09		81	81		bc	acu	135	7				
1923-01-03	23	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					270	90	92	2	30.09		79	79		bc	acu	135	8				
1923-01-03	24	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_012.jpg	 					110	90	92	2	30.09		79	79		bc	acu	180	7				
1923-01-04	1	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					290	45	47	2	30.08		78	78		cr	cun	45	10				
1923-01-04	2	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					289	45	47	2	30.07		77	77		cr	cun	45	10				
1923-01-04	3	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					287	45	47	2	30.06		76	76		cr	cun	45	10				
1923-01-04	4	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					310	45	47	2	30.06		77	77		oc	n	45	10				
1923-01-04	5	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					100	45	47	2	30.07		77	77		oc	n	45	10				
1923-01-04	6	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					105	45	47	2	30.07		77	77		oz	n	45	10				
1923-01-04	7	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					103	45	47	2	30.09		76	77		oz	acu	45	10				
1923-01-04	8	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					105	79	81	2	30.12		78	76		bc	acu	90	10				
1923-01-04	9	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					105	113	115	2	30.12		80	78		bc	acu	90	7				
1923-01-04	10	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	1056: Got Underway. 					105	79	81	2	30.12		81	80		bc	acu	90	6				
1923-01-04	11	6.90	122.06			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	1115: 118 T 1128 120 T					106	79	81	2	30.12		81	81		bc	acu	90	5				
1923-01-04	12	6.84	122.15	888	5.9	5.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 			6 50 34 N	122 9E	108	113	115	2	30.12		82	82	80	bc	acu	90	8				
1923-01-04	13	6.77	122.27	118	13.5	7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	1300: Sebago Island Light 97 T 1346 Sebago Light abeam 3.25 miles 1346: 112 T					118	90	92	5	30.08		84	83	80	bc	acu	90	6	50			
1923-01-04	14	6.70	122.39	116	20.5	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					118	90	92	5	30.04		87	85	80	bc	acu	90	4	50			
1923-01-04	15	6.65	122.52	110	27.6	7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					110	90	92	5	30.04		86	86	82	bc	acu	90	5	50			
1923-01-04	16	6.60	122.64	110	34.6	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					110	90	92	5	30.08		86	86	82	bc	acu	90	4	50			
1923-01-04	17	6.54	122.76	110	41.6	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					110	90	92	2	30.09		90	89	82	bc	acu	90	4	50			
1923-01-04	18	6.49	122.89	110	48.7	7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					110	90	92	2	30.09		85	84	82	bc	acu	90	4	50			
1923-01-04	19	6.43	123.01	110	56.7	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					110	90	92	2	30.09		83	82	82	bc	acu	90	6	50			
1923-01-04	20	6.38	123.12	110	63.2	6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 			6 23N	123 7 30 E	110	90	92	2	30.10		83	82	84	bc	cu	90	4	50			
1923-01-04	21	6.34	123.25	110	70.3	7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					110	90	92	2	30.15		82	82	84	bc	cu	90	5	50			
1923-01-04	22	6.28	123.38	110	78.3	7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					110	158	160	2	30.15		82	81	84	bce	cu	135	6	50			
1923-01-04	23	6.23	123.51	110	85	7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					110	45	47	8	30.15		77	81	84	oqr	n	45	9	0.5			
1923-01-04	24	6.19	123.62	110	92.6	6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_015.jpg	 					110	888	888	1	30.15		78	76	84	bcr	ncu	45	7	50			
1923-01-05	1	6.14	123.75	110	99.9	7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_017.jpg	 					110	180	182	2	30.14		78	76	84	bc	cicu	180	8	0			
1923-01-05	2	6.08	123.88	110	6.2	7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_017.jpg	 					110	180	182	2	30.12		78	76	84	bc	cicu	180	6	0			
1923-01-05	3	6.03	124.02	110	14.1	7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_017.jpg	 					110	180	182	2	30.10		78	77	84	bc	cicu	180	1	0			
1923-01-05	4	5.98	124.14	110	21.3	7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_017.jpg	 					110	315	317	2	30.10		79	78	84	bc	cicu	270	9	0			
1923-01-05	5	5.93	124.26	110	27.5	7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_017.jpg	 					110	315	317	2	30.11		79	79	84	bc	cicu	315	6	0			
1923-01-05	6	5.89	124.38	110	34.3	6.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_017.jpg	 					110	45	47	5	30.11		79	79	84	bc	cicu	45	5	0			
1923-01-05	7	5.84	124.50	110	41.2	6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_017.jpg	 					110	45	47	2	30.12		79	78	84	bc	cicu	45	4	0			
1923-01-05	8	5.79	124.63	110	48.1	7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_017.jpg	 			5 47 15 N	124 38E	110	45	47	2	30.18		80	79	84	bc	cicu	45	4	0			
1923-01-05	9	5.75	124.77	110	55.5	7.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/93/29009357/content/hub/2016-05/USS_Sacramento_01011923_to_02281923/USS_Sacramento_01011923_to_02281923_017.jpg	 					110	45	47	2	30.16		82	80	83	bc	cicu	45	4	0			
