YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1870-10-11	9	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						349	353	37	29.76	81	80	84	oq	Cum Nim	0				
1870-10-11	10	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						349	353	33	29.77	81	80	84	oqd	Cum Nim	0				
1870-10-11	11	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						349	353	24	29.78	81	80	84	oqd	Cum Nim	0				
1870-10-11	12	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						349	353	24	29.77	81	80	84	oqd	Cum Nim	0				
1870-10-11	13	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						349	353	24	29.74	81	80	83	ogd	Nim Cum	0				
1870-10-11	14	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						349	353	24	29.74	81	80	83	ogd	Nim Cum	0				
1870-10-11	15	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						349	353	21	29.75	81	80	83	od	Nim Cum	0				
1870-10-11	16	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						349	353	21	29.75	81	80	83	o	Cum	0				
1870-10-11	17	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						349	353	24	29.76	82	80	83	o	Cum	0				
1870-10-11	18	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						349	353	19	29.77	81	80	83	c	Cum	1				
1870-10-11	19	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						349	353	19	29.79	81	80	83	c	Cum	1				
1870-10-11	20	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						349	353	24	29.81	81	80	83	c	Cum	1				
1870-10-11	21	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						349	353	19	29.82	81	80	83	c	Cum	1				
1870-10-11	22	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						338	342	13	29.82	81	80	83	bc	Cir Cum	3				
1870-10-11	23	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						338	342	13	29.82	81	80	83	bc	Cir Cum	4				
1870-10-11	24	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-020.JPG	 						338	342	16	29.82	81	80	83	bc	Cir Cum	4				
1870-10-12	1	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						338	342	13	29.82	82	81	83	bc	Cir Cum	2				
1870-10-12	2	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						338	342	13	29.82	82	81	83	bc	Cir Cum	2				
1870-10-12	3	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						338	342	13	29.82	82	81	83	bc	Cir Cum	2				
1870-10-12	4	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						338	342	13	29.82	82	81	83	bc	Cum Str	4				
1870-10-12	5	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						338	342	19	29.83	81	80	80	bc	Cir + Cum	3				
1870-10-12	6	24.55	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	"0630: 0630 Stood in 0658 Came to. Sand Key LH brg per compass SSW 1/4 W, North West Passage LH brg NW by W"						315	319	13	29.85	81	80	80	bc	Cir + Cum	2				
1870-10-12	7	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						293	297	13	29.88	81	80	80	bc	Cir + Cum	4				
1870-10-12	8	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						293	297	13	29.91	82	80	80	bcm	Cir + Cum	4				
1870-10-12	9	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						293	297	13	29.93	82	80	80	bc	Cir + Cum	5				
1870-10-12	10	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						304	308	13	29.94	82	80	80	bc	Cir + Cum	6				
1870-10-12	11	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						304	308	13	29.94	84	82	80	bc	Cir + Cum	6				
1870-10-12	12	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						304	308	13	29.93	84	82	80	bc	Cir + Cum	6			1200-1600: Str Cuba	
1870-10-12	13	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						315	319	13	29.92	83	82	82	bc	Cir + Cum	6				
1870-10-12	14	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						315	319	13	29.92	83	82	82	bc	Cir + Cum	6				
1870-10-12	15	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						315	319	13	29.92	83	82	82	bc	Cir + Cum	6				
1870-10-12	16	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						315	319	13	29.92	83	82	82	bc	Cir + Cum	6				
1870-10-12	17	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						315	319	13	29.93	83	82	81	bc	Cir + Cum	5				
1870-10-12	18	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						315	319	13	29.94	83	82	81	bc	Cir + Cum	7				
1870-10-12	19	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						315	319	13	29.96	82	82	81	bc	Cir + Cum	8				
1870-10-12	20	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						304	308	13	29.98	82	82	81	bcl	Cir	9				
1870-10-12	21	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						304	308	13	29.98	82	82	81	bc	Cir + Cum	8				
1870-10-12	22	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						304	308	13	29.99	82	82	81	bc	Cir + Cum	9				
1870-10-12	23	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						304	308	13	29.99	82	82	81	bc	Cir + Cum	9				
1870-10-12	24	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-021.JPG	 						304	308	13	30.00	82	82	81	bc	Cir + Cum	9				
1870-10-13	1	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						338	342	19	30.00	81	80	81	bc	Cir Cum	8				
1870-10-13	2	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						338	342	13	30.00	80	80	81	bc	Cir Cum	6				
1870-10-13	3	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						338	342	19	30.00	80	79	81	bc	Cir Cum	5				
1870-10-13	4	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						338	342	19	29.99	80	79	81	bc	Cir Cum	4			0400-0800: Steamer Gulf Stream	
1870-10-13	5	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						338	342	19	30.00	80	79	81	bc	Cir + Cum	5				
1870-10-13	6	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						338	342	16	30.03	80	79	81	bc	Cir + Cum	7				
1870-10-13	7	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						338	342	13	30.07	80	79	81	bc	Cir + Cum	7				
1870-10-13	8	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						338	342	13	30.10	80	79	81	bc	Cir + Cum	6				
1870-10-13	9	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						338	342	13	30.11	82	81	82	bc	Cir + Cum	8				
1870-10-13	10	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						360	4	8	30.12	82	81	82	bc	Cir + Cum	8				
1870-10-13	11	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						360	4	8	30.13	83	82	82	bc	Cir + Cum	8				
1870-10-13	12	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						11	15	8	30.13	83	82	82	bc	Cir + Cum	8			1200-1600: US Flagship Congress	
1870-10-13	13	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						11	15	5	30.13	83	83	81	bc	Cir + Cum	8				
1870-10-13	14	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						11	15	5	30.12	83	83	81	bc	Cir + Cum	9				
1870-10-13	15	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						11	15	5	30.12	83	82	81	bc	Cir + Cum	9				
1870-10-13	16	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						11	15	5	30.12	83	82	81	bc	Cir + Cum	9			1600-2000: Str Ariadne	
1870-10-13	17	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						360	4	5	30.12	82	81	81	bc	Cir + Cum	9				
1870-10-13	18	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						360	4	5	30.13	81	80	81	bc	Cir + Cum	9				
1870-10-13	19	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						360	4	5	30.13	81	80	81	bc	Cir + Cum	9				
1870-10-13	20	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						360	4	5	30.14	81	80	81	bc	Cir + Cum	9				2030: Moon rose
1870-10-13	21	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						11	15	13	30.14	80	79	81	bc	Cir + Cum	9				
1870-10-13	22	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						11	15	19	30.15	79	78	81	bc	Cir + Cum	9				
1870-10-13	23	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						11	15	8	30.15	79	78	81	bc	Cum	9				
1870-10-13	24	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-022.JPG	 						11	15	8	30.15	79	78	81	bc	Cum	9				
1870-10-14	1	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-023.JPG	 						34	38	13	30.15	79	77	81	bc	Cir Cir Cum	9				
1870-10-14	2	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-023.JPG	 						45	49	10	30.15	78	77	81	bc	Cir Cir Cum	7				
1870-10-14	3	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-023.JPG	 						45	49	10	30.15	77	76	81	bc	Cir Cir Cum	8				
1870-10-14	4	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-023.JPG	 						56	60	10	30.14	76	75	81	bc	Cir	9				
1870-10-14	5	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-023.JPG	 						56	60	13	30.15	76	75	81	bc	Cir	9				
1870-10-14	6	24.56	-81.81			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-021/581208-tuscarora-021-023.JPG	 						68	72	13	30.16	76	75	80	bc	Cir Cum	9				
