YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Orig_Lat	Orig_Lon	Orig_Course
1952-01-31	15	65.52	-32.72	65		5.3	"1532: Cleared ice pack, set course 060 T and PGC at 1/3 speed, 35 RPM, 4.3 knots."	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg		65.5151	-32.7152	65
1952-01-31	16	65.53	-32.69	65		5.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg		65.5253	-32.6935	65
1952-01-31	17	65.53	-32.73	60		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg		65.5311	-32.7297	60
1952-01-31	18	65.54	-32.76	60		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg		65.5376	-32.7624	60
1952-01-31	19	65.54	-32.8	60		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg		65.5442	-32.7951	60
1952-01-31	20	65.55	-32.83	60		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg		65.5508	-32.8278	60
1952-01-31	21	65.56	-32.85	60		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg		65.5591	-32.8535	60
1952-01-31	22	65.57	-32.89	60		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg		65.5657	-32.8863	60
1952-01-31	23	65.57	-32.92	60		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg		65.5723	-32.919	60
1952-01-31	24	65.58	-32.95	60		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0065.jpg		65.5788	-32.9517	60
1952-02-01	1	65.58	-32.96	65		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0003.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.5841	-32.9556	65
1952-02-01	2	65.59	-32.96	65		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.5894	-32.9595	65
1952-02-01	3	65.59	-32.96	65		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.5947	-32.9633	65
1952-02-01	4	65.6	-32.97	65		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.5999	-32.9672	65
1952-02-01	5	65.61	-32.97	65		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.6052	-32.9711	65
1952-02-01	6	65.61	-32.97	65		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.6105	-32.9749	65
1952-02-01	7	65.62	-32.98	65		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.6157	-32.9788	65
1952-02-01	8	65.63	-33	55		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65 38N	 33 00W	55
1952-02-01	9	65.64	-32.93	55		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.6417	-32.925	55
1952-02-01	10	65.65	-32.85	55		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.65	-32.8499	55
1952-02-01	11	65.66	-32.77	55		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.6583	-32.7748	55
1952-02-01	12	65.67	-32.7	55		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65 40N	 32 42W	55
1952-02-01	13	65.66	-32.72	60		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.6558	-32.7184	60
1952-02-01	14	65.65	-32.74	60		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.645	-32.7369	60
1952-02-01	15	65.63	-32.76	60		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.6342	-32.7553	60
1952-02-01	16	65.62	-32.77	60		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.6233	-32.7737	60
1952-02-01	17	65.61	-32.79	60		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.6133	-32.7886	60
1952-02-01	18	65.6	-32.8	60		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.6033	-32.8035	60
1952-02-01	19	65.59	-32.82	60		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.5933	-32.8184	60
1952-02-01	20	65.58	-32.83	60		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65 35N	 32 50W	60
1952-02-01	21	65.6	-32.79	60		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.6048	-32.7935	60
1952-02-01	22	65.63	-32.75	60		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.6262	-32.7536	60
1952-02-01	23	65.65	-32.71	60		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.6477	-32.7137	60
1952-02-01	24	65.67	-32.67	60		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0004.jpg		65.6691	-32.6737	60
1952-02-02	1	65.67	-32.67			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0005.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		Changed clocks.	-32.6737	 
1952-02-02	2	65.69	-32.62	60		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		65.693	-32.6232	60
1952-02-02	3	65.71	-32.59	60		4.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		65.7136	-32.5867	60
1952-02-02	4	65.74	-32.54	60		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		65.7376	-32.5361	60
1952-02-02	5	65.76	-32.49	60		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		65.7615	-32.4855	60
1952-02-02	6	65.79	-32.43	60		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		65.7855	-32.4348	60
1952-02-02	7	65.81	-32.38	60		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		65.8094	-32.3841	60
1952-02-02	8	65.83	-32.33	60		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		65 50N	 32 20W	60
1952-02-02	9	65.88	-31.9	50		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		65.8811	-31.8993	50
1952-02-02	10	65.93	-31.46	50		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		65.9289	-31.4644	50
1952-02-02	11	65.98	-31.03	50		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		65.9767	-31.0287	50
1952-02-02	12	66	-30.55	60		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		66	 30 33W	60
1952-02-02	13	65.94	-30.56	217		5.5	"1317: Completed oceanographic station #6. Set course 270 T and PGC at 2/3 speed, 6.1 knots, 51 RPM, enroute to ice pack.. 1331: Commenced maneuvering on various courses at various speeds to enter ice pack.. 1334: Entered field of broken floe ice, five tenths coverage. "	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		65.9424	-30.5555	217
1952-02-02	14	65.98	-30.59	290		4.2	1410: Hove to in ice pack. Commnced de-icing ship. 	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		65.982	-30.587	290
1952-02-02	15	66	-30.46			0	1559: Underway on various courses at various speeds to clear ice field. Completed de-icing 	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		65.9977	-30.457	
1952-02-02	16	66.01	-30.33			0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		66.0133	-30.327	
1952-02-02	17	66.07	-29.86	75		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		66.0652	-29.8644	75
1952-02-02	18	66.23	-29.32	48		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		66.2314	-29.3222	48
1952-02-02	19	66.4	-28.78	47		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		66.4005	-28.7829	47
1952-02-02	20	66.57	-28.23	48		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		66 34N	 28 14W	48
1952-02-02	21	66.7	-27.9	48		13.5	"2150: Changed course to 270 T and PGC, 305 PSTC to approach ice pack "	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		66.7022	-27.895	48
1952-02-02	22	66.85	-28.38	315		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		66.8463	-28.3793	315
1952-02-02	23	66.89	-28.62	0		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		66.8938	-28.6208	 
1952-02-02	24	66.96	-28.23	66		12.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/15/954/12095415/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-02/atka-agb-3-1952-02-0006.jpg		66.9608	-28.2346	66
